Latitude	Longitude	Name
53.971389	-101.091111	THE PAS - CYQD
57.141944	-115.075278	LOON RIVER - CFS6
47.007778	-65.449167	MIRAMICHI - CYCH
53.5725	-113.520556	EDMONTON CITY CENTRE (BLATCHFORD FIELD) - CYXD
58.276667	-104.0825	POINTS NORTH LANDING - CYNL
49.788333	-94.363056	KENORA - CYQK
55.803333	-97.8625	THOMPSON - CYTH
54.143889	-115.786667	WHITECOURT - CYZU
54.770278	-112.031667	LAC LA BICHE - CYLB
54.837778	-69.892778	CANIAPISCAU - CCP6
56.275	-124.051667	OSPIKA - CBA9
62.598056	-111.542778	TALTHEILEI NARROWS - CFA7
46.409444	-74.78	RIVIÈRE ROUGE/MONT-TREMBLANT INTL INC - CYFJ
53.309167	-110.0725	LLOYDMINSTER - CYLL
56.950833	-117.644167	MANNING - CFX4
55.293056	-114.777222	SLAVE LAKE - CYZH
52.182222	-113.894444	RED DEER REGIONAL - CYQF
49.078889	-62.236944	RIVIÈRE BELL - CRB5
53.026111	-122.510278	QUESNEL - CYQZ
82.517778	-62.280556	ALERT - CYLT
53.561944	-64.106389	CHURCHILL FALLS - CZUM
48.856944	-67.453333	MATANE - CYME
60.116389	-128.8225	WATSON LAKE - CYQH
49.411667	-82.468611	KAPUSKASING - CYYU
67.816667	-115.143889	KUGLUKTUK - CYCO
52.429722	-114.904167	ROCKY MOUNTAIN HOUSE - CYRM
57.055556	-111.573889	FORT McMURRAY/MILDRED LAKE - CER4
68.776111	-81.243611	HALL BEACH - CYUX
46.426111	-67.628056	FLORENCEVILLE - CCR3
66.703056	-119.707222	GREAT BEAR LAKE - CFF4
45.611944	-62.621111	TRENTON - CYTN
49.296389	-117.6325	CASTLEGAR - CYCG
50.113889	-91.905278	SIOUX LOOKOUT - CYXL
57.256111	-105.6175	KEY LAKE - CYKJ
58.391111	-109.516389	CLUFF LAKE - CJS3
57.7675	-105.024167	McARTHUR RIVER - CKQ8
63.593611	-110.905556	SNAP LAKE - CSK6
58.053056	-104.484444	CIGAR LAKE - CJW7
56.035556	-121.975833	HUDSON'S HOPE - CYNH
58.236111	-103.677778	COLLINS BAY - CYKC
53.254167	-131.813889	SANDSPIT - CYZP
46.096389	-70.714722	ST-GEORGES - CYSG
64.385	-115.124722	COLOMAC - CFY8
42.999444	-82.308889	SARNIA (CHRIS HADFIELD) - CYZR
53.265833	-114.960278	DRAYTON VALLEY INDUSTRIAL - CER3
55.281944	-77.765278	KUUJJUARAPIK - CYGW
60.316389	-103.129444	OBRE LAKE/NORTH OF SIXTY - CKV4
42.77	-81.110833	ST. THOMAS MUNI - CYQS
59.250278	-105.841389	STONY RAPIDS - CYSF
52.833333	-110.9	WAINWRIGHT/CAMP WAINWRIGHT FIELD - CFF7
46.509444	-64.693889	BUCTOUCHE - CDT5
44.745833	-81.107222	WIARTON - CYVV
54.046111	-124.0125	VANDERHOOF - CAU4
60.050556	-77.286944	PUVIRNITUQ - CYPX
43.285556	-81.508333	CENTRALIA/HURON AIRPARK - CYCE
44.069444	-77.338056	MOUNTAIN VIEW - CPZ3
64.511389	-110.289444	DIAVIK - CDK2
52.338056	-110.278889	PROVOST - CEH6
51.105278	-114.371389	CALGARY/SPRINGBANK - CYBW
54.376389	-125.951389	BURNS LAKE - CYPZ
42.306389	-82.081944	CHATHAM-KENT - CNZ3
52.116667	-119.283333	BLUE RIVER - CYCP
56.521667	-124.468333	FORT GRAHAM - CBW3
57.916667	-131.116667	TELEGRAPH CREEK - CBM5
49.052222	-123.870278	NANAIMO - CYCD
69.108056	-105.138333	CAMBRIDGE BAY - CYCB
49.950833	-125.270833	CAMPBELL RIVER - CYBL
51.100833	-100.0525	"DAUPHIN (LT. COL W.G. (BILLY) BARKER, VC ARPT) - CYDN"
55.742222	-120.183056	DAWSON CREEK - CYDQ
45.418611	-63.460556	DEBERT - CCQ3
54.678056	-101.681667	FLIN FLON - CYFO
58.767222	-111.117222	FORT CHIPEWYAN - CYPY
56.3575	-94.710556	GILLAM - CYGX
58.621389	-117.164722	HIGH LEVEL - CYOJ
53.571667	-76.196389	LA GRANDE-3 - CYAD
53.754722	-73.675278	LA GRANDE-4 - CYAH
55.151389	-105.261944	LA RONGE (BARBER FIELD) - CYVC
47.409722	-72.788889	LA TUQUE - CYLQ
56.863889	-101.076111	LYNN LAKE - CYYL
50.018889	-110.720833	MEDICINE HAT - CYXH
48.608889	-68.2075	MONT-JOLI - CYYY
51.691111	-76.135556	NEMISCAU - CYHH
52.769167	-108.243611	NORTH BATTLEFORD (CAMERON McINTOSH) - CYQW
56.226944	-117.447222	PEACE RIVER - CYPE
50.680556	-127.366667	PORT HARDY - CYZT
45.656667	-61.368056	PORT HAWKESBURY - CYPD
53.214167	-105.672778	PRINCE ALBERT (GLASS FIELD) - CYPA
51.066944	-93.793056	RED LAKE - CYRL
48.52	-72.265556	ROBERVAL - CYRJ
43.191667	-79.171667	ST. CATHARINES/NIAGARA DISTRICT - CYSN
54.805278	-66.805278	SCHEFFERVILLE - CYKL
54.824722	-127.182778	SMITHERS - CYYD
49.082222	-125.7725	TOFINO - CYAZ
69.433333	-133.026389	TUKTOYAKTUK - CYUB
51.263889	-113.934444	AIRDRIE - CEF4
48.563889	-78.249722	AMOS/MAGNY - CYEY
44.485278	-79.555556	BARRIE-ORILLIA (LAKE SIMCOE REGIONAL) - CNB9
43.131389	-80.3425	BRANTFORD - CYFD
45.290833	-72.741389	BROMONT - CZBM
55.841944	-108.4175	BUFFALO NARROWS - CYVT
61.371111	-139.040556	BURWASH - CYDB
62.108056	-136.180278	CARMACKS - CEX4
47.82	-83.346667	CHAPLEAU - CYLD
44.449167	-80.158333	COLLINGWOOD - CNY3
55.695278	-111.279167	CONKLIN (LEISMER) - CET2
64.193333	-83.359444	CORAL HARBOUR - CYZS
64.043056	-139.127778	DAWSON CITY - CYDA
49.210278	-102.965833	ESTEVAN - CYEN
48.746111	-69.097222	FORESTVILLE - CYFE
49.778333	-86.939444	GERALDTON (GREENSTONE REGIONAL) - CYGQ
43.766944	-81.710556	GODERICH - CYGD
53.916944	-118.874444	GRANDE CACHE - CEQ5
60.789167	-137.545556	HAINES JUNCTION - CYHT
52.816667	-102.311389	HUDSON BAY - CYHB
44.225278	-76.596944	KINGSTON - CYGK
68.534444	-89.808056	KUGAARUK - CYBB
55.304444	-123.132222	MACKENZIE - CYZY
54.0275	-132.125278	MASSET - CZMT
49.761667	-77.802778	MATAGAMI - CYNM
54.125278	-108.522778	MEADOW LAKE - CYLJ
45.864444	-77.251667	PEMBROKE - CYTA
44.23	-78.363333	PETERBOROUGH - CYPQ
61.970556	-132.423056	ROSS RIVER - CYDM
59.633333	-117.166667	STEEN RIVER - CFB7
43.415556	-80.934444	STRATFORD MUNI - CNM4
60.172778	-132.742778	TESLIN - CYZW
48.778333	-72.375	DOLBEAU-ST-FÉLICIEN - CYDO
51.446389	-90.214167	PICKLE LAKE - CYPL
46.272778	-75.990556	MANIWAKI - CYMW
55.355556	-110.6375	KIRBY LAKE - CRL4
45.885278	-82.567778	GORE BAY-MANITOULIN - CYZE
67.570556	-139.839167	OLD CROW - CYOC
54.553889	-71.173333	FONTANGES - CTU2
49.836389	-64.288611	PORT-MENIER - CYPN
45.87	-63.461111	FOX HARBOUR - CFH4
51.736111	-121.332778	108 MILE AIRPORT - CZML
63.616389	-135.868333	MAYO - CYMA
52.606667	-90.376944	OPAPIMISKAN LAKE - CKM8
79.994722	-85.814167	EUREKA - CYEU
50.966667	-118.183333	REVELSTOKE - CYRV
51.264722	-102.461667	YORKTON MUNI - CYQV
51.955556	-122.139444	SPRINGHOUSE AIRPARK - CAQ4
58.969444	-99.975	NORTH SEAL RIVER - CEG8
59.708056	-100.127222	NUELTIN LAKE - CNL9
57.427222	-125.650278	FORT WARE - CAJ9
48.917222	-79.178611	LA SARRE - CSR8
49.216111	-122.71	PITT MEADOWS - CYPK
56.974444	-126.741111	KEMESS CREEK - CBQ7
59.638056	-118.333056	PARAMOUNT BISTCHO - CPB8
56.949444	-102.239167	MALCOLM ISLAND - CJS2
50.166667	-120.183333	DOUGLAS LAKE - CAL3
48.478056	-68.496944	RIMOUSKI - CYXK
51.211667	-58.658333	ST-AUGUSTIN - CYIF
58.491389	-119.408333	RAINBOW LAKE - CYOP
59.425833	-120.7975	HELMET - CBH2
44.639444	-75.750278	BROCKVILLE-THOUSAND ISLANDS REGIONAL TACKABERRY - CNL3
51.299167	-116.982222	GOLDEN - CYGE
50.45	-113.75	CAYLEY/A.J. FLYING RANCH - CAJ7
56.906111	-124.965	TSAY KEH - CBN9
47.5975	-70.223889	CHARLEVOIX - CYML
50.468889	-59.636667	CHEVERY - CYHR
48.775278	-64.478611	GASPÉ - CYGP
47.424722	-61.778056	ÎLES-DE-LA-MADELEINE - CYGR
51.443611	-57.185278	LOURDES-DE-BLANC-SABLON - CYBX
47.629722	-65.738889	BATHURST - CZBF
56.45	-116.35	CADOTTE - CEJ5
53.040278	-112.815556	CAMROSE - CEQ3
49.105556	-81.013611	COCHRANE - CYCN
46.351389	-82.561389	ELLIOT LAKE MUNI - CYEL
48.654167	-93.439722	FORT FRANCES MUNI - CYAG
50.281944	-63.611389	HAVRE ST-PIERRE - CYGV
49.714167	-83.686111	HEARST (RENÉ FONTAINE) MUNI - CYHF
55.9	-110.733333	JANVIER - CEP5
48.210278	-79.981389	KIRKLAND LAKE - CYKX
54.670833	-115.414722	SWAN HILLS - CEM5
46.051667	-71.257222	THETFORD MINES - CSM3
47.490556	-68.481944	EDMUNDSTON - CYES
50.19	-61.788889	NATASHQUAN - CYNA
53.893056	-110.772222	ELK POINT - CEJ6
47.449167	-79.418056	ST-BRUNO-DE-GUIGUES - CTA4
55.687222	-121.626667	CHETWYND - CYCQ
54.304722	-110.741111	BONNYVILLE - CYBF
47.966667	-84.786667	WAWA - CYXZ
46.420278	-84.092222	BAR RIVER - CPF2
51.845278	-104.992222	LANIGAN - CKC6
42.999444	-79.063611	NIAGARA FALLS/NIAGARA SOUTH - CNF9
51.85	-114.066667	OLDS (NETOOK) - CFK6
58.2	-111.383333	EMBARRAS - CFN4
68.635556	-95.850278	GJOA HAVEN - CYHK
48.998611	-112.776389	DEL BONITA/WHETSTONE INTL - CEQ4
54.258056	-97.011111	MOLSON LAKE - CKJ8
49.636389	-114.094444	COWLEY - CYYM
49.878333	-100.918333	VIRDEN - CYVD
59.063889	-118.889722	ZAMA LAKE - CFT9
48.508889	-71.641944	ALMA - CYTF
49.015556	-118.430556	GRAND FORKS - CZGF
53.319167	-117.753056	HINTON/JASPER-HINTON - CEC4
70.762778	-117.806111	ULUKHAKTOK/HOLMAN - CYHI
51.774167	-114.676944	SUNDRE - CFN7
44.184722	-77.107778	TYENDINAGA (MOHAWK) - CPU6
50.682778	-119.228611	SALMON ARM - CZAM
50.291944	-107.690556	SWIFT CURRENT - CYYN
50.396667	-95.735	BIRD RIVER (LAC DU BONNET) - CJP7
56.966667	-130.25	BOB QUINN LAKE - CBW4
64.298889	-96.077778	BAKER LAKE - CYBK
52.3875	-126.595833	BELLA COOLA - CYBD
66.0375	-124.715	FORD BAY - CBC2
57.542778	-119.131389	CHINCHAGA - CED2
44.201389	-81.606667	KINCARDINE - CNS7
46.562778	-67.168333	JUNIPER - CCE3
46.148611	-65.904167	CHIPMAN - CCS4
69.546667	-93.576667	TALOYOAK - CYYH
50.704444	-71.1625	RIVIÈRE BONNARD - CRB4
47.753611	-67.426111	DOWNS GULCH - CDV2
42.926944	-80.749722	TILLSONBURG - CNQ4
55.865556	-92.081389	SHAMATTAWA - CZTM
57.355833	-119.765278	APACHE/HAMBURG - CFM5
50.419444	-113.540833	BRANT (DIXON FARM) - CEX9
45.566667	-67.1	BROCKWAY - CCX3
45.845278	-72.394722	DRUMMONDVILLE - CSC3
54.397222	-124.262778	FORT ST. JAMES (PERISON) - CYJM
47.075	-67.685	GRAND FALLS - CCK3
44.158333	-81.062778	HANOVER/SAUGEEN MUNI - CPN4
46.564444	-75.577778	MONT-LAURIER - CSD4
45.2575	-79.829722	PARRY SOUND AREA MUNI - CNK4
44.945833	-75.940556	SMITHS FALLS-MONTAGUE (RUSS BEACH) - CYSH
45.980278	-73.042222	SOREL - CSY3
49.833333	-114.883333	SPARWOOD/ELK VALLEY - CYSW
49.055556	-117.609167	TRAIL - CAD4
46.112778	-71.928889	VICTORIAVILLE - CSR3
49.6975	-103.800833	WEYBURN - CJE3
43.8675	-81.298611	WINGHAM - CPR7
50.122778	-120.747222	MERRITT - CAD5
49.985	-104.115	LEWVAN (FARR STRIP) - CLW2
49	-106.383333	WEST POPLAR - CJF5
58.816667	-122.783333	FORT NELSON/GORDON FIELD - CBL3
51.512778	-123.804444	ELKIN CREEK GUEST RANCH - CBL9
52.733333	-109.016667	CUT KNIFE - CKU4
43.6275	-79.396111	TORONTO/CITY CENTRE - CYTZ
50.290278	-88.909722	ARMSTRONG - CYYW
61.094167	-94.070833	ARVIAT - CYEK
54.743056	-113.205278	ATHABASCA - CYWM
64.23	-76.526667	CAPE DORSET - CYTE
51.0575	-113.623611	CHEADLE - CFQ4
48.383333	-64.564444	DU ROCHER-PERCÉ (PABOK) - CTG3
50.717778	-93.383611	EAR FALLS - CYMY
62.2075	-133.375833	FARO - CZFA
49.1675	-122.555278	FORT LANGLEY - CBQ2
61.180833	-113.689722	FORT RESOLUTION - CYFR
53.857222	-94.653611	ISLAND LAKE - CYIV
58.95	-115.25	MARGARET LAKE - CFV6
51.291111	-80.607778	MOOSONEE - CYMO
43.922778	-78.895	OSHAWA - CYOO
69.361111	-124.075278	PAULATUK - CYPC
72.694722	-77.966667	POND INLET - CYIO
71.993889	-125.2425	SACHS HARBOUR - CYSY
51.391944	-56.083056	ST. ANTHONY - CYAY
45.294444	-73.281111	ST-JEAN - CYJN
47.1575	-67.834722	ST. LEONARD - CYSL
48.340556	-77.181111	SENNETERRE - CTK2
51.533333	-124.166667	TSUNIAH LAKE LODGE - CAF4
55.025	-120.934722	TUMBLER RIDGE - CBX7
53.514444	-112.0275	VEGREVILLE - CEV3
48.741667	-80.793333	IROQUOIS FALLS - CNE4
44.683333	-79.928333	MIDLAND/HURONIA - CYEE
46.5525	-66.093889	DOAKTOWN - CDU6
54.610556	-97.760833	CROSS LAKE (CHARLIE SINCLAIR MEM) - CYCR
49.152778	-121.938889	CHILLIWACK - CYCW
50.674722	-121.893611	LILLOOET - CAR3
52.996667	-118.059444	JASPER - CYJA
45.639444	-74.370556	LACHUTE - CSE4
49.150556	-100.500556	DELORAINE - CJJ4
46.713333	-66.828333	CLEARWATER - CDJ4
49.120278	-66.529167	STE-ANNE-DES-MONTS - CYSZ
49.368333	-121.498056	HOPE - CYHE
45.413611	-76.365833	ARNPRIOR/SOUTH RENFREW MUNI - CNP3
49.321944	-124.931111	PORT ALBERNI (ALBERNI VALLEY REGIONAL) - CBS8
59.576667	-133.668889	ATLIN - CYSQ
44.545556	-65.788889	DIGBY - CYID
52.853333	-119.334444	VALEMOUNT - CAH4
54.915278	-94.798056	KNEE LAKE - CJT3
51.62	-96.810833	PINE DOCK - CKQ9
50.464722	-101.554444	ROCANVILLE - CKH2
62.24	-92.598056	WHALE COVE - CYXN
49.036944	-116.498333	CRESTON (ART SUTCLIFFE FIELD) - CAJ3
50.259722	-60.673889	LA ROMAINE - CTT5
45.319167	-76.022222	OTTAWA/CARP - CYRP
44.230278	-64.856111	LIVERPOOL/SOUTH SHORE REGIONAL - CYAU
49.210278	-98.059167	MORDEN - CJA3
51.888611	-65.715	POSTE MONTAGNAIS (MILE 134) - CSF3
49.468056	-120.511389	PRINCETON - CYDC
48.274722	-53.923889	CLARENVILLE - CCZ3
55.393611	-116.475278	HIGH PRAIRIE - CZHP
65.211111	-123.436389	DÉLINE - CYWJ
48.755278	-86.344444	MARATHON - CYSP
52.120556	-101.236389	SWAN RIVER - CZJN
44.590278	-80.8375	OWEN SOUND/BILLY BISHOP REGIONAL - CYOS
52.4525	-125.303333	ANAHIM LAKE - CAJ4
49.056111	-55.448056	EXPLOITS VALLEY (BOTWOOD) - CCP2
59.561389	-108.481389	URANIUM CITY - CYBE
53.958333	-97.844167	NORWAY HOUSE - CYNE
53.682778	-57.041944	CARTWRIGHT - CYCA
50.3025	-122.737778	PEMBERTON - CYPS
47.448611	-67.624722	BOSTON BROOK - CCJ3
43.862222	-79.37	TORONTO/BUTTONVILLE MUNICIPAL - CYKZ
54.013333	-124.767778	FRASER LAKE - CBZ9
55.489722	-107.93	ÎLE-À-LA-CROSSE - CJF3
55.933333	-129.983333	STEWART - CZST
54.433333	-126.783333	HOUSTON - CAM5
53.817778	-89.896944	BIG TROUT LAKE - CYTL
51.727222	-91.824444	CAT LAKE - CYAC
52.2825	-81.677778	KASHECHEWAN - CZKE
52.965	-113.411111	WETASKIWIN REGIONAL - CEX3
56.160833	-113.473611	PELICAN - CFT8
50.703333	-98.056667	LUNDAR - CKR4
50.654444	-114.344167	TURNER VALLEY BAR N RANCH - CFY6
42.025	-82.525	LEAMINGTON - CLM2
59.334444	-107.181944	FOND-DU-LAC - CZFD
56.473333	-109.403611	LA LOCHE - CJL4
54.933333	-95.278889	OXFORD HOUSE - CYOH
45.952222	-77.319167	PETAWAWA - CYWA
45.605	-73.014167	ST-HYACINTHE - CSU3
58.106944	-103.172222	WOLLASTON LAKE - CZWL
54.671389	-94.145278	ELK ISLAND - CKZ3
44.415278	-81.414444	PORT ELGIN - CNL4
69.364722	-81.816111	IGLOOLIK - CYGT
54.518889	-98.046111	JENPEG - CZJG
67.545833	-64.031389	QIKIQTARJUAQ - CYVM
56.537778	-79.246667	SANIKILUAQ - CYSK
53.805556	-78.916944	CHISASIBI - CSU2
61.523889	-128.269167	HYLAND - CFT5
49.074167	-123.012222	BOUNDARY BAY - CZBB
45.481111	-72.310278	VALCOURT - CSQ3
43.442778	-80.232222	CAMBRIDGE/REID'S FIELD - CPE4
62.410278	-140.8675	BEAVER CREEK - CYXQ
49.583333	-113.3	FORT MACLEOD (ALCOCK FARM) - CFM8
49.030278	-77.017222	LEBEL-SUR-QUÉVILLON - CSH4
52.185	-128.156667	BELLA BELLA (CAMPBELL ISLAND) - CBBC
43.4425	-79.850833	BURLINGTON AIRPARK - CZBA
49.903611	-116.935278	KASLO - CBR2
50.6675	-104.789444	LUMSDEN (COLHOUN) - CKH8
53.381389	-117.701111	HINTON/ENTRANCE - CEE4
81.409444	-76.881667	TANQUARY FIORD - CJQ6
61.956944	-128.202778	TUNGSTEN (CANTUNG) - CBX5
49.140278	-93.916944	NESTOR FALLS - CJA5
51.711944	-114.106667	OLDS-DIDSBURY - CEA3
50.575556	-127.028611	PORT McNEILL - CAT5
52.732222	-107.374167	HAFFORD - CJC6
49.166667	-108.566667	FRONTIER - CJM5
49.834167	-124.500278	POWELL RIVER - CYPW
50.294444	-96.01	LAC DU BONNET - CYAX
59.483333	-119.016667	MOBIL BISTCHO - CFV3
53.52	-96.371111	GUNISAO LAKE - CJK2
57.847222	-129.982778	EDDONTENAJON/ISKUT VILLAGE - CBU2
53.849167	-89.579444	ANGLING LAKE/WAPEKEKA - CKB6
46.443333	-62.592778	CABLE HEAD AIRPARK - CCA3
63.346944	-90.731111	CHESTERFIELD INLET - CYCS
49.083889	-85.860556	MANITOUWADGE - CYMG
49.337222	-124.393889	QUALICUM BEACH - CAT4
54.167222	-93.557222	RED SUCKER LAKE - CYRS
54.839722	-94.078611	GODS RIVER - CZGI
56.546389	-115.274167	RED EARTH CREEK - CEH5
55.961944	-113.819167	WABASCA - CEE5
51.631389	-111.904167	HANNA - CEL4
62.417222	-77.925278	IVUJIVIK - CYIK
58.711389	-65.992778	KANGIQSUALUJJUAQ (GEORGES RIVER) - CYLU
56.536111	-76.518333	UMIUJAQ - CYMU
58.471944	-78.076944	INUKJUAK - CYPH
53.0125	-89.855278	KINGFISHER LAKE - CNM5
61.046389	-69.617778	QUAQTAQ - CYHA
58.667778	-69.955833	TASIUJAQ - CYTQ
49.429722	-91.717778	IGNACE MUNI - CZUC
59.296667	-69.599722	AUPALUK - CYLA
52.226389	-78.5225	EASTMAIN RIVER - CZEM
51.473333	-78.758333	WASKAGANISH - CYKQ
53.010556	-78.831111	WEMINDJI - CYNC
50.232778	-99.510556	NEEPAWA - CJV5
51.234444	-101.3925	ROBLIN - CKB7
54.897222	-99.818889	SNOW LAKE - CJE4
60.818611	-78.148611	AKULIVIK - CYKO
61.588611	-71.929444	KANGIQSUJUAQ (WAKEHAM BAY) - CYKG
62.179444	-75.667222	SALLUIT - CYZG
56.792778	-98.907222	SOUTH INDIAN LAKE - CZSN
57.889444	-101.679167	BROCHET - CYBT
50.836111	-96.957222	ARNES - CJQ5
43.760278	-79.875	BRAMPTON - CNC3
49.1625	-113.241111	CARDSTON - CEA6
51.496389	-112.748611	DRUMHELLER MUNI - CEG4
50.6825	-110.041944	EMPRESS/McNEILL DUKE ENERGY - CFL2
49.193056	-84.758889	HORNEPAYNE MUNI - CYHN
45.9775	-81.494722	KILLARNEY - CPT2
51.5175	-109.180833	KINDERSLEY - CYKY
44.364722	-78.783889	LINDSAY - CNF4
52.65	-104.866667	ST. BRIEUX - CKK2
45.051944	-64.651667	WATERVILLE/KINGS CO MUNI - CCW3
49.408333	-97.990556	ROLAND (GRAHAM FIELD) - CKD7
42.872222	-79.595833	DUNNVILLE - CDU9
58.133333	-103.783333	HIDDEN BAY - CKL4
51.8	-123.583333	SCUM LAKE - CAW3
49.01	-118.789722	MIDWAY - CBM6
51.732222	-96.934444	MATHESON ISLAND - CJT2
48.773889	-91.638611	ATIKOKAN MUNI - CYIB
52.9275	-82.431944	ATTAWAPISKAT - CYAT
54.1	-114.433333	BARRHEAD - CEP3
53.965556	-91.027222	BEARSKIN LAKE - CNE3
70.486111	-68.516667	CLYDE RIVER - CYCY
45.0925	-74.568333	CORNWALL REGIONAL - CYCC
52.655833	-94.061389	DEER LAKE - CYVZ
