Latitude,Longitude,Name
53.564956,-113.456359,Northlands Park Casino (No hotel) 888-800-7275 or 780-471-7210
53.546413,-113.495744,Grand Villa Casino Edmonton (No hotel) 780-413-3178
53.523756,-113.621842,Palace Casino (No hotel) 780-444-2112
53.579704,-113.58565,Casino Yellowhead (No hotel) 780-424-9467
53.51082,-113.436741,Casino Edmonton (No hotel) 780-463-9467
54.190463,-115.785467,Eagle River Casino (No hotel) 888-913-2727 or 780-779-2727
53.509665,-113.692107,River Cree Casino (Marriot on site) 877-377-7774 or 780-484-2121
53.635327,-113.57376,Century Casino - St Albert (No hotel) 780-460-8092
55.109205,-118.74912,Evergreen Park Racino (No hotel) 780-532-3279
55.177094,-118.824141,Great Northern Casino (No hotel) 888-875-4667 or 780-539-4454
56.725884,-111.379194,Boomtown Casino (No hotel) 780-790-9739
54.352383,-110.233386,Casino Dene (No hotel) 888-594-7228 or 780-594-7900
49.586682,-115.755467,Casino Of The Rockies 877-417-2772 or 250-417-2772
55.738624,-120.212365,Chances Dawson Creek (No hotel) 250-782-7752
50.283617,-119.276172,Lake City Casino - Vernon (No hotel) 250-545-3505
50.654553,-120.384729,Cascades Casino - Kamloops (No hotel) 250-372-3336
49.892105,-119.496741,Lake City Casino - Kelowna (Marriot hotel on site) 250-860-9467
49.50272,-119.594372,Penticton Lakeside Casino and Resort 250-493-8221
52.977573,-122.495064,Billy Barker Casino 888-992-4255 or 250-992-5533
53.895671,-122.764359,Treasure Cove Casino 866-561-2421 or 250-9111
49.151442,-121.949068,Chances Chilliwak (No hotel) 604-701-3800
49.216394,-122.593969,Chances Maple Ridge (No hotel) 604-476-4500
49.105994,-122.657272,Cascades Casino 604-530-2211
49.228075,-122.837674,Hard Rock Casino Vancouver (No hotel) 604-523-6888
49.186109,-122.954223,Starlight Casino (No hotel) 604-777-2946
49.256485,-123.006917,Grand Villa Casino 604-436-2211
49.285142,-123.040216,Hastings Racecourse & Casino (No hotel) 604-254-1631
49.275246,-123.111809,Edgewater Casino (No hotel) 877-688-3343 or 604-687-3343
49.196306,-123.127081,River Rock Casino Resort 866-748-3718 or 604-273-1895
48.451427,-123.464055,View Royal Casino (No hotel) 877-473-2818 or 250-391-0311
49.164621,-123.934635,Casino Nanaimo (No hotel) 250-753-3033
49.111626,-122.730259,Elements Casino (Racino) (No hotel) 604-576-9141
42.032217,-71.308682,Plainridge Park Casino (No hotel) 866-946-5463 or 508-643-2500
41.507556,-71.312844,Newport Grand Slots (No hotel) 800-451-2500 or 401-849-5000
41.887907,-71.449291,Twin River Casino (No hotel) 401-723-3200
43.431188,-71.461201,"Lakes Region Casino (No hotel) 877-872-2501 or 603-267-7778 (Poker, Bingo, ""Pull Tab"" machines)"
42.897683,-70.9014,Seabrook Casino (No hotel) 603-474-3065 (Poker only)
44.116426,-70.44384,Oxford Casino (No hotel) 207-539-6700 (Hotel coming summer 2017)
44.788359,-68.777834,Hollywood Slots Hotel & Raceway 877-779-7771 or 207-262-6146
41.475427,-71.956699,Foxwoods Resort Casino (Casino located with the hotels) 800-369-9663 or 860-312-3000 (Reservations 800-369-9663)
41.483826,-72.081097,Mohegan Sun Casino (Casino located with the hotels) 888-226-7711 or 860-862-8000 (Reservations 888-777-7922)
39.356828,-74.432907,Bally's Atlantic City 800-772-7777 or 609-340-2000 (Reservations 800-225-5977)
39.376751,-74.432444,Borgata Hotel Casino And Spa 866-692-6742 or 609-317-1000
39.356616,-74.436548,Caesars Atlantic City 800-443-0104 or 609-348-4411 (Reservations 800-524-2867)
39.379388,-74.427058,Golden Nugget Atlantic City 800-777-8477 or 609-441-2000 (Reservations 800-365-8786)
39.384103,-74.428128,Harrah's Resort Atlantic City 609-441-5000 (Reservations 800-242-7724)
39.35929,-74.422961,Resorts Atlantic City 800-334-6378 or 609-344-6000 (Reservations 800-334-6378)
39.363532,-74.419186,Showboat Hotel and Casino 609-487-4600 (Reservations 877-387-9305 )
39.352509,-74.445665,Tropicana Casino & Resort 800-843-8767 or 609-340-4000
40.920278,-73.865422,Empire City at Yonkers Raceway (No hotel) 914-968-4200
40.67309,-73.833454,Resorts World New York (No hotel) 718-641-4700
42.822804,-73.936686,Rivers Casino & Resort Schenectady (No hotel) 518-579-8800
41.669074,-74.714755,Monticello Gaming & Raceway (No hotel) 866-777-4263 or 845-794-4100
43.061361,-73.77426,Saratoga Casino Hotel 800-727-2990 or 518-584-2110
43.049128,-75.900769,Yellow Brick Road Casino (No hotel) 315-366-9400
42.853613,-76.690993,Lakeside Entertainment (No hotel) 315-889-5416
42.970756,-76.847563,del Lago Resort & Casino 315-946-1777
43.069763,-75.526284,Vernon Downs 877-888-3766 or 315-829-2201 (Reservations 866-829-3400)
43.115189,-75.590033,Turning Stone Casino Resort 800-771-7711 or 315-361-7711
44.967308,-74.645431,Akwesasne Mohawk Casino Resort 888-622-1155 or 518-358-2222
42.023549,-76.412702,Tioga Downs (No hotel) 888-946-8464 or 888-946-8464
43.009797,-78.205333,Batavia Downs Gaming & Hotel 800-724-2000 585-343-3750
42.738317,-78.824957,Hamburg Gaming (No hotel) 800-237-1205 or 716-649-1280
42.579211,-79.104394,Seneca Gaming - Irving (No hotel) 800-421-2464 or 716-549-6356 (Only Class II gaming machines based on bingo)
42.874243,-78.870545,Seneca Buffalo Creek Casino (No hotel) 716-853-7576
43.086275,-79.057781,Seneca Niagara Hotel and Casino 877-873-6322 or 716-299-1100
42.971572,-77.34346,Finger Lakes Gaming & Racetrack (No hotel) 585-924-3232 (Only Video Gaming Machines)
42.23493,-78.310953,Seneca Gaming - Oil Spring (No hotel) 716-780-8787 (Only Class II gaming machines based on bingo)
42.151919,-78.752013,Seneca Allegany Casino & Hotel 877-553-9500 or 716-945-9300
42.15973,-78.745041,Seneca Gaming - Salamanca (No hotel) 716-945-4080 (Only Class II gaming machines based on bingo)
35.692736,-96.974483,Ioway Casino (No hotel) 405-258-0051
40.447128,-80.02134,Rivers Casino (No hotel)  412-231-7777
40.220621,-80.202626,Meadows Racetrack & Casino 724-503-1200
39.795709,-79.541122,Lady Luck Nemacolin 724-329-7500 (Reservations 800-422-2736)
42.06836,-80.0315,Presque Isle Downs and Casino (No hotel) 866-374-3386 or 866-374-3386
40.389359,-76.667347,Hollywood Casino at Penn National (No hotel) 717-469-2211
40.615058,-75.360132,Sands Casino Resort Bethlehem 877-727-3777 or 877-727-3777
41.104713,-75.32818,Mount Airy Resort & Casino 877-682-4791 or 570-243-4800
41.26869,-75.822077,Mohegan Sun Pocono 570-831-2100
39.85107,-75.349109,Harrah's Philadelphia Casino & Racetrack (No hotel) 484-490-1800
40.117527,-74.953895,Parx Casino and Racing (No hotel) 215-639-9000
39.964196,-75.132809,SugarHouse Casino (No hotel) 877-477-3715
40.096306,-75.415545,Valley Forge Convention Center Casino (No hotel) 610-354-8118
39.709353,-75.653037,Delaware Park Racetrack & Slots (No hotel) 800-417-5687 or 302-994-2521
39.186495,-75.535959,Dover Downs Hotel and Casino 800-711-5882 or 302-674-4600
38.912268,-75.573746,Harrington Raceway & Casino (No hotel) 888-887-5687 or 302-398-4920
38.793185,-77.011621,MGM National Harbor 844-646-6847 or 301-749-7500
39.157381,-76.726052,Maryland Live! (No hotel) 855-563-5483 or 443-842-7000
39.272558,-76.627554,Horseshoe Casino Baltimore (No hotel) 844-777-7463 or 443-931-4200
39.699417,-78.656062,Rocky Gap Casino Resort 301-784-8400 (Reservations 800-724-0828)
38.352203,-75.168159,Casino at Ocean Downs (No hotel) 410-641-0600
37.786082,-80.30787,Casino Club at The Greenbrier 855-453-4858 or 304-536-1110 (Casino open to hotel guests only. Dress code strictly enforced.)
38.420436,-81.810671,Mardi Gras West Virginia Casino Resort 800-224-9683 or 304-776-1000
39.297131,-77.852226,Hollywood Casino at Charles Town Races 800-795-7001 or 304-725-7001
40.0636,-80.732497,Wheeling Island Racetrack & Gaming Center 877-946-4373 or 304-232-5050 (Reservations 877-943-3546)
40.58127,-80.653898,Mountaineer Casino Racetrack & Resort 800-804-0468 or 304-387-2400 (Reservations 800-489-8192)
35.469585,-83.305046,Harrah's Cherokee Casino 800-427-7247 or 828-497-7777
35.113825,-83.993332,Harrah's Cherokee Valley River Casino & Hotel 828-656-1679
39.595775,-76.0724,Hollywood Casino - Perryville (No hotel) 410-378-8500
33.87099,-78.609654,Big M Casino (No hotel - Cruise boat) 877-250-5825 or 843-249-9811
32.035504,-80.96045,Tradewinds Casino Cruise Savannah Cruise - Cruise Reservation Number: 912-988-8000
31.112537,-81.488933,Emerald Princess II Casino (Hotel Reservations Avaiable) 800-842-0115 or 912-265-3558 Reservations are required for all cruises
29.166417,-81.077128,Dayton Beach Racing & Card Club (No hotel) 386-252-6484 (Poker Tables Only)
30.390578,-81.432565,Victory Casino Cruises - Jacksonville (No hotel) 855) 468-4286 or 855) 468-4286 (Ocean going casino)
30.103088,-81.485856,Greyhound Park Racetrack - Jacksonville (No hotel) 904-646-0001 (Poker Tables Only)
30.590058,-83.870707,Jefferson Kennel Racetrack (No hotel) 850-997-2561 (Poker Tables Only)
30.446649,-85.874291,Ebro Racetrack (No hotel) 850-535-4048 (Poker Tables Only)
28.911673,-81.295728,Orange City Racing & Card Club (No hotel) 386-252-6484 (Poker Tables Only)
28.407554,-80.600794,Victory Casino Cruises - Port Canaveral (No hotel) 855-468-4286 or 321-799-0021 (Ocean going casino)
28.124105,-80.676991,Greyhound Park Racetrack - Melbourne (No hotel) 321-259-9800 (Poker Tables Only)
26.052837,-80.137185,Casino at Dania Beach (No hotel) 844-794-6244 or 954-920-1511
25.978057,-80.139166,Gulfstream Park Racing & Casino (No hotel) 954-454-7000
25.994792,-80.146639,Mardi Gras Casino (No hotel) 877-557-5687 or 954-924-3200
25.845897,-80.279616,Hialeah Park Casino (No hotel) 305-885-8000
26.044127,-80.20935,Seminole Classic Casino (No hotel) 800-323-5452 or 954-961-3220
25.967067,-80.246296,Calder Casino & Race Course (No hotel) 800-333-3227 or 305-625-1311
26.222923,-80.152237,Isle Casino Racing Pompano Park (No hotel) 800-843-4753 or 954-972-2000
26.278491,-80.197272,Seminole Casino Coconut Creek (No hotel) 866-222-7466 or 954-977-6700
25.77673,-80.257323,Magic City Casino (No hotel) 888-566-2442 or 305-649-3000
25.778716,-80.25762,Magic City Racino (No hotel) 305-649-3000
25.778333,-80.177249,Resorts World Bimini (No hotel) 888-930-8688 Ferry to Resorts World Bimini in the Bahamas
25.807685,-80.256601,Casino Miami (No hotel) 305-633-6400
25.765399,-80.482194,Miccosukee Resort & Gaming (Casino located with the hotels) 800-741-4600 or 305-222-4600 (Reservations 877-242-6464)
26.050795,-80.208944,Seminole Hard Rock Hotel & Casino - Hollywood 866-502-7529 or 954-327-7625 (Reservations 800) 937-0010)
26.693907,-80.087093,Kennel Club Racetrack - West Palm Beach (No hotel) 561-683-2222 (Poker Tables Only)
26.330192,-81.054957,Seminole Casino Big Cypress (No hotel) 954-214-8817
28.024268,-82.453593,Tampa Racetrack (No hotel) 813-932-4313 (Poker Tables Only)
27.994066,-82.372936,Seminole Hard Rock Hotel & Casino - Tampa 800-282-7016 or 813-627-7625 (Reservations 800-937-0010)
28.049871,-82.648286,Bay Downs (No hotel) 800-200-4434 or 813-855-4401 (Poker Tables Only)
27.866722,-82.627001,Derby Lane Racetrack (No hotel) 727-812-3339 (Poker Tables Only)
26.410202,-81.41654,Seminole Casino Immokalee (No hotel) 800-218-0007 or 239-658-1313
26.327229,-81.781453,Naples Greyhound Racetrack (No hotel) 239-992-2411 (Poker Tables Only)
27.380861,-82.546706,Kennel Club Racetrack - Sarasota (No hotel) 941-355-7744 (Poker Tables Only)
28.272233,-82.725555,Tropical Breeze Casino (No hotel) 844-386-2789 or 727-848-3423 (stays offshore and a water taxi shuttles passengers back and forth)
27.088122,-81.07056,Seminole Casino Brighton (No hotel) 866-222-7466 or 863-467-9998
32.907261,-87.865087,Greenetrack Racino (No hotel) 800-633-5942 or 205-372-9318 (Only Class II machines based on Bingo)
32.411523,-85.947255,Quincy's Racino 800-688-2946 or 334-727-0540 (Only Class II machines based on Bingo)
32.523588,-86.208278,Wind Creek Casino & Hotel Wetumpka  888-772-9946 or 334-514-0469
32.419325,-86.134915,Wind Creek Casino & Hotel Montgomery 800-958-9003 or 334-273-9003
31.102028,-87.483142,Wind Creek Casino and Hotel Atmore 866-946-3360 or 251-446-4200
34.496932,-90.578765,Isle of Capri Casino & Hotel - Lula 800-789-5825 or 662-363-4600
34.845404,-90.325349,Bally's Tunica 800-382-2559 or 662-357-1500
34.834266,-90.344254,Fitz Casino Hotel 800-766-5825 or 662-363-5825 (Reservations 888-766-5825)
34.8449,-90.330054,Gold Strike Casino Resort 888-245-7529 or 662-357-1111 (Reservations 866-245-7511)
34.813813,-90.414012,Hollywood Casino Tunica 800-871-0711 or 662-357-7700
34.844319,-90.329829,Horseshoe Casino & Hotel 800-303-7463 or 662-357-5500
34.816657,-90.416314,Resorts Casino Tunica 866-676-7070 or 662-363-7777
34.816918,-90.409186,Sam's Town Tunica 800-456-0711 or 662-363-0711 (Reservations 800-946-0711)
34.846192,-90.328464,Tunica Roadhouse Casino and Hotel 800-391-3777 or 662-363-4900
33.301532,-91.139696,Harlow's Casino Resort 866-524-5825
33.415109,-91.063371,Lighthouse Point Casino 800-878-1777 or 662-334-7711 (Reservations 800-228-2800)
33.415106,-91.063389,Trop Casino Greenville 662-335-1111
31.557687,-91.411378,Magnolia Bluffs Casino (24 hr shuttle to hotel) 888-505-5777 or 601-442-2220
32.314181,-90.89903,Ameristar Casino Hotel - Vicksburg 601-638-1000 (Reservations 800-700-7770)
32.298818,-90.909835,Riverwalk Casino and Hotel 866-615-9125 (Reservations 601-634-0100)
32.324531,-90.895231,Diamond Jacks Casino and Hotel 877-711-0677 or 601-636-5700
32.298823,-90.909853,Lady Luck Casino Vicksburg 800-503-3777 or 601-636-7575 (Reservations 800-434-5800)
32.77239,-89.202093,Golden Moon Hotel & Casino at Pearl River Resort 866-447-3275 or 601-650-1234
32.772946,-89.206812,Pearl River Resort 800-557-0711 or 601-650-1234 (Reservations 866-447-3275)
31.774356,-89.00865,Bok Homa Casino (No hotel) 866-447-3275 or 866-447-3275
30.362965,-89.101856,Island View Casino Resort 800-817-9089 or 228-314-2100
30.334343,-89.352725,Hollywood Casino Bay Saint Louis 866-758-2591 or 228-467-9257
30.239679,-89.425865,Silver Slipper Casino (No hotel) 866-775-4773 or 228-469-2777
30.393672,-88.892324,Beau Rivage Resort & Casino 888-750-7111 or 228-386-7111 (Reservations 888-567-6667)
30.41142,-88.884601,Boomtown Casino - Biloxi (No hotel) 800-627-0777 or 228-435-7000
30.392107,-88.860357,Golden Nugget Biloxi 800-777-7568 or 228-435-5400
30.392796,-88.888247,Hard Rock Hotel & Casino - Biloxi 877-877-6256 or 228-374-7625
30.39257,-88.865948,Harrah's Gulf Coast 800-946-2946 or 228-436-2946
30.41181,-88.891243,IP Casino Resort Spa 888-946-2847 or 228-436-3000
30.391731,-88.862017,Margaritaville Casino 855-667-6777 or 228-267-7777
30.395748,-88.860297,Palace Casino Resort 800-725-2239 or 228-432-8888
30.392793,-88.955318,Treasure Bay Casino and Hotel 800-747-2839 or 228-385-6000
30.42635,-88.890547,Scarlet Pearl Casino Resort 888-266-5772 or 228-392-1889
38.040636,-84.523014,Red Mile (No hotel) 859-255-0752 (Machines based on unidentified past horse races and the reels are for entertainment)
36.640777,-86.561463,Kentucky Downs (No hotel) 270-586-7778 (Machines based on unidentified past horse races and the reels are for entertainment)
37.915155,-87.546941,Ellis Park (No hotel) 812-425-1456 (Machines based on unidentified past horse races and the reels are for entertainment)
39.838701,-83.000095,Scioto Downs Racino (No hotel) 614-295-4700 
39.948852,-83.110496,Hollywood Casino Columbus (No hotel) 855-617-4206  or 614-308-3333
41.618944,-83.547614,Hollywood Casino Toledo (No hotel) 877-777-9579 or 419-661-5200
41.34882,-81.526807,Hard Rock Rocksino at Northfield Park (No hotel) 330-908-7625
41.498426,-81.692792,JACK Cleveland Casino (No hotel) 855-746-3777 or 216-297-4777
41.435381,-81.531779,JACK Thistledown Racino (No hotel) 216-662-8600
41.435361,-81.53177,Thistledown Racino (No hotel) 216-662-8600
41.116728,-80.767681,Hollywood Gaming at Mahoning Valley Race Course (No hotel) 877-788-3777
39.440559,-84.319457,Miami Valley Gaming (No hotel) 513-932-4936
39.107388,-84.505371,JACK Cincinnati Casino (No hotel) 513-252-0777
39.054029,-84.412999,Belterra Park Gaming & Entertainment Center (No hotel) 513-232-8000
39.818146,-84.16787,Hollywood Gaming at Dayton Valley Raceway (No hotel) 937-329-9828
40.069644,-85.641547,Hoosier Park Racing & Casino (No hotel) 800-526-7223 or 765-642-7223
39.588626,-85.825609,Indiana Grand Casino (No hotel) 877-386-4463 or 317-392-7777
41.652109,-87.435838,Ameristar East Chicago (Casino adjacent to the hotel) 877-496-1777 or 219-378-3000 (Reservations 866-711-7799)
41.694297,-87.50523,Horseshoe Casino Hammond (No hotel) 866-711-7463 or 219-473-7000
41.719299,-86.892292,Blue Chip Casino & Hotel (Casino adjacent to the hotel) 888-879-7711 or 219-879-7711
41.640861,-87.419347,Majestic Star Casinos & Hotel 888-225-8259 or 219-977-7777 (Reservations 888-218-7867)
38.780578,-84.939525,Belterra Casino Resort and Spa (Casino adjacent to the hotel) 888-235-8377 or 812-427-7777
39.097278,-84.844252,Hollywood Casino & Hotel - Lawrenceburg 888-274-6797 or 812-539-8000
38.952934,-84.846644,Rising Star Casino Resort 800-472-6311 or 812-438-1234
38.18015,-85.902098,Horseshoe Southern Indiana 866-676-7463
38.552104,-86.6196,French Lick Resort (Casino adjacent to the hotel) 888-936-9360 or 812-936-9300
37.972397,-87.578733,Tropicana Evansville 800-342-5386 or 800-342-5386
42.339154,-83.066751,Motor City Casino & Hotel 877-777-0711 or 313-237-7711
42.334791,-83.041459,Greektown Casino 888-771-4386 or 313-223-2999
42.333663,-83.058867,MGM Grand Detroit Casino 877-888-2121 or 313-393-7777 (Reservations 800-991-8888)
43.925127,-83.914746,Saganing Eagles Landing Casino (No hotel) 888-732-4537
43.609731,-84.708223,Soaring Eagle Casino & Resort 888-732-4537 or 517-775-5777 (Reservations 877-232-4532)
42.294384,-85.074766,FireKeepers Casino 877-352-8777 or 269-962-0000
41.946014,-86.159351,Four Winds Casino Dowagiac (No hotel) 866) 494-6371
42.199071,-86.211308,Four Winds Hartford (No hotel) 866-494-6371 or 269-926-4500
41.770244,-86.723459,Four Winds New Buffalo 866-494-6371 or 269-926-4500
42.630658,-85.655044,Gun Lake Casino (No hotel) 866-398-7111 or 269-792-7777
44.286701,-86.243404,Little River Casino Resort 888-568-2244 or 231-723-1535
45.018469,-85.606048,Leelanau Sands Casino & Lodge 800-922-2946 or 231-271-4104 (Reservations 800-930-3008)
44.77312,-85.426379,Turtle Creek Casino & Hotel 888-777-8946 or 231-534-8888
45.767801,-84.732313,Odawa Casino - Mackinaw City (Opening May 2016) (Location approx)
46.422209,-84.603518,Bay Mills Resort & Casino 888-422-9645 or 906-248-3715
46.45171,-84.602018,Kings Club Casino (No hotel) 888-422-9645 or 906-248-3700
46.055331,-84.425996,Kewadin Casino - Hessel (No hotel) 800-539-2346 or 906-484-2903
45.348834,-84.975882,Odawa Casino 877-442-6464 or 231-439-9100
45.928196,-84.737068,Kewadin Casino - St. Ignace 800-539-2346 or 906-643-7071
46.475733,-84.32206,Kewadin Casino Hotel - Sault Ste. Marie 800-539-2346 or 906-632-0530
45.703364,-87.339493,Island Resort & Casino 800-682-6040 or 906-466-2941
45.968979,-86.159936,Kewadin Casino - Manistique (No hotel) 800-539-2346 or 906-341-5510
46.485564,-87.245329,Ojibwa Casino - Marquette (No hotel) 888-560-9905 or 906-249-4200
46.437818,-86.707279,Kewadin Casino - Christmas (No hotel) 800-539-2346 or 906-387-5475
46.779484,-88.508007,Ojibwa Casino Resort - Baraga 800-323-8045 or 906-353-6333
46.290289,-89.178349,Lac Vieux Desert Resort Casino 800-895-2505 or 906-358-4226 (Reservations 800-895-2505)
41.654407,-93.489972,Prairie Meadows Racetrack & Casino (No hotel) 800-325-9015 or 515-967-1000
41.037405,-93.799849,Lakeside Hotel & Casino 877-477-5253 or 641-342-9511
43.447081,-93.35215,Diamond Jo Casino Worth 877-323-5566 or 641-323-7777
43.112214,-94.660866,Wild Rose Casino - Emmetsburg 877-720-7673 or 712-852-3400
42.055807,-96.209526,Blackbird Bend Casino (No hotel) 712-423-9646
42.490569,-96.422746,Argosy Casino (No hotel) 800-424-0080 or 712-294-5600
42.49341,-96.40946,Hard Rock Hotel & Casino Sioux City 712-226-7600
43.498429,-96.503884,Grand Falls Casino Resort 877-511-4386 or 712-777-7777
41.242364,-95.909755,Ameristar Casino Council Bluffs 877-462-7827 or 712-328-8888
41.251262,-95.914247,Harrah's Council Bluffs 800-427-7247 or 712-329-6000
41.236629,-95.88753,Horseshoe Casino - Council Bluffs 877-771-7463 or 712-323-2500
42.4971,-90.659418,Diamond Jo Casino Dubuque (No hotel) 800-582-5956 or 563-690-2100
42.517302,-90.644524,Mystique Casino (No hotel) 800-373-3647 or 563-582-3647 (Hilton Garden Inn on same property)
43.041212,-91.178638,Lady Luck - Marquette 800-496-8238 or 563-873-3531
41.499167,-91.529079,Riverside Casino & Golf Resort 877-677-3456 or 319-648-1234
41.998025,-92.668895,Meskwaki Bingo Casino Hotel 800-728-4263 or 641-484-2108
40.823056,-91.13972,Catfish Bend Casino- Burlington 800-372-2946 or 319-753-2946
42.448105,-92.309974,Isle of Capri Casino - Waterloo 800-843-4753 or 319-833-4753
41.522623,-90.506443,Isle of Capri Casino - Bettendorf 800-724-5825 or 563-359-7280
41.819448,-90.254197,Wild Rose Casino - Clinton 800-457-9577 or 515-327-1776
41.594305,-90.530991,Rhythm City Casino (No hotel) 844-852-4386 or 563-328-8000
43.528612,-89.776338,Ho Chunk Gaming - Wisconsin Dells 800-746-2486 or 608-356-6210 (Reservations 800-446-5550)
44.862604,-88.628612,Menominee Casino Resort 800-343-7778 or 715-799-3600
44.497083,-88.121476,IMAC Casino/Bingo (No hotel) 920-494-4500
44.497087,-88.121447,Oneida Bingo & Casino 800-238-4263 or 920-494-4500 (Reservations 800-333-3333)
44.497087,-88.121447,Potawatomi Carter Casino and Hotel 800-487-9522 or 920-494-4500
44.870584,-88.863317,North Star Mohican Casino Resort 800-775-2274 or 715-787-3110
