Latitude	Longitude	Name
50.530916	-121.285608	Scenic Overlook
50.509674	-121.284438	Turnout
50.785692	-121.186506	Turnout
53.726365	-121.142013	Rest Area
49.595538	-121.112509	Chain Up Area
50.797561	-121.109097	Scenic Overlook
50.792142	-121.086899	Scenic Overlook
49.630029	-121.016593	Rest Area
49.630828	-121.01633	Rest Area
49.658392	-121.009083	Rest Area - Follow Signs
49.647809	-121.00278	Rest Area - Follow Signs
53.677131	-120.942714	Turnout
50.759495	-120.811012	Rest Area
53.593218	-120.789018	Turnout
50.764422	-120.78787	Turnout
50.764385	-120.781846	Turnout
50.755158	-120.735465	Scenic Overlook
50.750811	-120.727183	Rest Area
50.738414	-120.713621	Turnout
50.732999	-120.696627	Turnout
50.73178	-120.691262	Turnout
53.516334	-120.657837	Rest Area
53.493928	-120.606794	Rest Area
53.501315	-120.582585	Turnout
53.440644	-120.505396	Turnout
50.665798	-120.429162	Truck Weigh Station
50.665624	-120.418321	Truck Weigh Station
50.653057	-120.371946	Kamloops Visitor Centre - Follow Signs
53.3105	-120.177426	Turnout
53.301899	-120.147922	Rest Area
53.251619	-120.03013	Rest Area
53.181739	-119.913899	Rest Area
50.670225	-119.851098	Turnout
50.74208	-119.757017	Turnout
50.81951	-119.679265	Rest Area
50.82883	-119.661858	Scenic Overlook
53.068465	-119.636757	Turnout
50.84576	-119.619814	Turnout
53.059103	-119.615707	Rest Area - Follow Signs
50.880294	-119.559156	Rest Area
50.892747	-119.518955	Rest Area
52.976484	-119.416017	Rest Area
52.978119	-119.407536	Truck Weigh Station
52.979023	-119.396415	Scenic Overlook
50.877748	-119.39236	Turnout
52.975373	-119.364009	Rest Area
52.974934	-119.362282	Turnout
50.762749	-119.333003	Scenic Overlook
50.758022	-119.325948	Scenic Overlook
50.752396	-119.325289	Turnout
50.755582	-119.32509	Scenic Overlook
52.980393	-119.319929	Rest Area
53.01285	-119.281842	Turnout
53.025774	-119.263646	Rest Area
53.027239	-119.261581	Rest Area
53.034001	-119.231036	Mt. Robson Visitor Centre - Follow Signs
53.031491	-119.208527	Scenic Overlook
50.77326	-119.181833	Turnout
53.029094	-119.174607	Scenic Overlook
50.785543	-119.159876	Turnout
53.022538	-119.145709	Scenic Overlook
50.790853	-119.11061	Turnout
53.020347	-119.108866	Rest Area
50.789683	-119.100852	Turnout
50.789392	-119.094404	Turnout
50.78888	-119.083332	Turnout
50.789321	-119.080296	Turnout
50.8015	-119.066048	Turnout
50.803528	-119.063323	Scenic Overlook
50.814931	-119.04386	Rest Area
50.82095	-119.03531	Scenic Overlook
50.822624	-119.033185	Turnout
50.827009	-119.022832	Turnout
52.996197	-119.0228	Rest Area
50.837824	-118.989787	Sicamous Visitor Centre - Follow Signs
52.970618	-118.935531	Scenic Overlook
52.938151	-118.845066	Scenic Overlook
50.965975	-118.733593	Turnout
50.977223	-118.723229	Rest Area
50.998572	-118.687481	Turnout
50.999402	-118.649747	Turnout
50.97521	-118.605834	Turnout
52.852463	-118.604311	Rest Area
50.971022	-118.586887	Turnout
52.860457	-118.533683	Picnic Area
52.865108	-118.521205	Turnout
52.865885	-118.516753	Rest Area
50.971143	-118.516248	Scenic Overlook
50.968096	-118.507644	Turnout
50.932232	-118.482356	Turnout
50.927966	-118.475415	Rest Area
50.927871	-118.471252	Scenic Overlook
52.883505	-118.458678	Rest Area
52.881821	-118.451114	Scenic Overlook
50.931989	-118.448968	Turnout
50.957616	-118.399401	Scenic Overlook
50.962968	-118.382556	Turnout
50.966069	-118.363792	Turnout
50.970589	-118.355337	Turnout
50.980432	-118.302412	Rest Area
50.997269	-118.241762	Turnout
51.002805	-118.230454	Turnout
52.862931	-118.223855	Scenic Overlook
51.004554	-118.222525	Rest Area
52.86196	-118.201851	Turnout
50.997951	-118.164289	Turnout
52.857199	-118.146071	Rest Area
52.857374	-118.133841	Turnout
52.864421	-118.104626	Turnout
53.039639	-118.091794	Rest Area
53.041858	-118.087996	Turnout
53.044522	-118.083372	Scenic Overlook
52.876583	-118.072375	Scenic Overlook
51.019539	-118.068813	Turnout
52.898076	-118.067032	Turnout
52.904224	-118.065004	Scenic Overlook
53.066241	-118.062462	Rest Area
52.917235	-118.054243	Rest Area
52.962418	-118.050885	Rest Area
51.02678	-118.046132	Rest Area
52.922772	-118.045939	Scenic Overlook
52.943001	-118.039491	Scenic Overlook
53.089868	-118.01754	Scenic Overlook
51.040139	-117.993572	Rest Area
53.120991	-117.991641	Scenic Overlook
53.108653	-117.988261	Scenic Overlook
53.145792	-117.976964	Rest Area
53.167029	-117.973562	Scenic Overlook
53.17373	-117.972457	Scenic Overlook
53.210595	-117.917794	Turnout
51.127344	-117.884063	Turnout
51.138392	-117.87446	Scenic Overlook
51.150608	-117.835933	Turnout
51.153718	-117.824678	Turnout
53.238439	-117.793812	Rest Area
51.179356	-117.764071	Rest Area
51.190419	-117.749233	Turnout
51.206043	-117.734073	Turnout
53.289142	-117.72651	Truck Weigh Station
51.208019	-117.722819	Turnout
51.209881	-117.713946	Turnout
51.23	-117.669142	Rest Area
51.247257	-117.620798	Rest Area
51.258356	-117.58123	Turnout
51.26221	-117.553378	Rest Area
51.259686	-117.537811	Rest Area
51.28999	-117.515044	Rogers Pass Visitor Centre
51.313756	-117.512437	Rest Area
51.268655	-117.506011	Rest Area
51.318463	-117.494981	Turnout
51.319529	-117.490915	Scenic Overlook
51.466895	-117.480905	Turnout
51.463272	-117.479897	Rest Area
51.484116	-117.476882	Turnout
51.415977	-117.472858	Rest Area
51.500081	-117.462773	Turnout
51.334506	-117.441552	Turnout
51.343789	-117.435147	Rest Area
51.346939	-117.43461	Turnout
53.497971	-117.348876	Rest Area
51.491104	-117.281123	Rest Area
51.490589	-117.278624	Rest Area
51.443001	-117.087575	Turnout
51.441476	-117.084657	Turnout
51.406822	-117.041194	Turnout
51.38743	-117.026238	Turnout
53.542118	-116.986853	Rest Area
53.542022	-116.980104	Rest Area
51.309725	-116.968936	Turnout - Exit Left
51.309792	-116.968756	Turnout
51.3001	-116.959934	Scenic Overlook
51.301696	-116.952038	Golden Visitor Centre - Follow Signs
51.301623	-116.95178	Golden Visitor Centre - Follow Signs
51.29963	-116.932924	Scenic Overlook
51.298775	-116.921595	Turnout
51.304021	-116.892155	Scenic Overlook
51.306469	-116.875611	Turnout
51.287044	-116.82444	Kicking Horse Bridge Visitor Centre - Exit Left
51.287111	-116.8243	Kicking Horse Bridge Visitor Centre
51.277706	-116.776981	Scenic Overlook
51.262637	-116.733084	Rest Area
51.26031	-116.726185	Rest Area
51.260058	-116.719276	Scenic Overlook
51.253465	-116.685426	Turnout
51.231693	-116.640204	Rest Area
51.306911	-116.57979	Turnout
51.299231	-116.579694	Turnout
51.315	-116.577548	Rest Area
51.363595	-116.525642	Yoho National Park Visitor Centre
51.39869	-116.491631	Field Visitor Centre - Follow Signs
51.431494	-116.399369	Scenic Overlook
51.43628	-116.385271	Scenic Overlook
51.436768	-116.376709	Turnout
51.441898	-116.345601	Truck Turnout - Brake Check Area
51.453355	-116.285546	Turnout
51.45518	-116.260516	Turnout
51.429136	-116.177384	Icefields Parkway Vistor Centre - Follow Signs
51.421925	-116.172137	Icefields Parkway Visitor Centre - Follow Signs
53.578697	-116.163576	Rest Area
53.579092	-116.163533	Rest Area - Follow Signs
51.397733	-116.147354	Turnout
51.387624	-116.128246	Turnout
51.375672	-116.113257	Rest Area
51.307921	-116.023414	Rest Area
53.590391	-116.006387	Rest Area
51.225613	-115.823203	Scenic Overlook
53.61755133	-115.7681751	Rest Area
51.161732	-115.673032	Turnout
51.164981	-115.666519	Scenic Overlook
51.182443	-115.603595	Scenic Overlook
53.614214	-115.469248	Rest Area
51.122826	-114.972986	Turnout
51.122549	-114.972718	Turnout
51.108756	-114.635607	Truck Weigh Station
51.086768	-114.48314	Truck Weigh Station
51.086994	-114.477802	Truck Weigh Station
51.08693	-114.47277	Rest Area
51.037606	-113.628926	Truck Weigh Station
51.037862	-113.569606	Truck Weigh Station
51.037862	-113.526058	Turnout
53.570001	-113.181292	Rest Area
50.990374	-113.074642	Turnout
50.98488	-113.074175	Turnout
53.56989	-113.057197	Truck Weigh Station
50.863503	-112.870649	Rest Area
53.570294	-112.625742	Rest Area
53.570632	-112.614563	Rest Area
53.570702	-112.454617	Turnout
50.680175	-112.16379	Rest Area
50.644198	-112.027202	Turnout
50.644542	-112.027164	Turnout
50.512792	-111.730002	Turnout
50.507085	-111.710739	Turnout
50.431497	-111.541279	Turnout
50.404285	-111.494998	Rest Area
50.337963	-111.379883	Turnout
50.196583	-111.095263	Turnout
50.193633	-111.083944	Turnout
50.082711	-110.782228	Turnout
50.069329	-110.75174	Turnout
53.34405	-110.742015	Truck Weigh Station
50.051213	-110.732203	Turnout
50.014199	-110.686998	Medicine Hat Tourist Centre - Follow Signs
50.010532	-110.676978	Medicine Hat Tourist Centre - Follow Signs
49.97501	-110.519307	Truck Weigh Station
53.335697	-110.330082	Turnout
53.278084	-110.085583	Turnout
53.277795	-110.085572	Turnout
49.94279	-110.043225	Walsh Visitor Information Centre - Follow Signs
49.9425	-110.043043	Walsh Visitor Information Centre - Follow Signs
49.949225	-110.021521	Alberta Visitor Information Kiosk
49.955479	-110.003947	Saskatchewan Visitor Information Kiosk - Follow Signs
53.277872	-109.994441	Saskatchewan Visitor Information Centre
53.278007	-109.994431	Saskatchewan Visitor Information Centre - Follow Signs
53.278038	-109.973826	Turnout
53.277904	-109.964304	Alberta Visitor Information Centre - Exit Left
53.278039	-109.964304	Alberta Visitor Information Centre
53.230168	-109.835429	Turnout
53.230373	-109.834635	Turnout
53.218202	-109.813564	Truck Weigh Station
53.215298	-109.807062	Truck Weigh Station
49.982047	-109.474822	Maple Creek Visitor Reception Centre - Follow Signs
49.982475	-109.474769	Maple Creek Visitor Reception Centre - Follow Signs
49.982309	-109.448451	Turnout
53.086236	-109.260807	Turnout
50.004167	-109.128689	Rest Area
50.004574	-109.127702	Rest Area - Exit Left
50.137388	-108.416605	"Rest Area - Exit Left, Follow Signs"
50.137014	-108.416511	"Rest Area - Exit Right, Follow Signs"
52.774459	-108.37267	Turnout
52.674087	-108.055499	Turnout
50.264388	-107.997762	"Rest Area - Exit Right, Follow Signs"
50.264107	-107.99744	Rest Area - Exit Left
50.279591	-107.966734	Truck Weigh Station
50.281888	-107.964631	Truck Weigh Station
50.287029	-107.837924	"Turnout - Exit Left, Follow Signs"
50.286828	-107.83791	"Turnout - Exit Right, Follow Signs"
50.414486	-107.08212	Rest Area - Exit Right
50.414842	-107.081873	Rest Area - Exit Left
52.361331	-107.035933	"Scenic Overlook - Exit Left, Follow Signs"
52.361725	-107.035836	"Scenic Overlook - Exit Right, Follow Signs"
52.299386	-106.855077	Truck Weigh Station
52.295252	-106.845635	Truck Weigh Station
52.197862	-106.698167	Turnout
52.086218	-106.556718	Rest Area
51.998073	-106.343193	Truck Weigh Station
50.46557	-106.004827	Turnout
50.465925	-106.00472	Turnout
50.425745	-105.605221	Turnout
50.42606	-105.603397	Turnout - Exit Left
51.857557	-105.099549	Rest Area - Follow Signs
51.849876	-105.057578	Turnout
50.396837	-104.915764	"Rest Area - Exit Right, Follow Signs"
50.396564	-104.915764	"Rest Area - Exit Left, Follow Signs"
50.396571	-104.729437	Truck Weigh Station
50.396865	-104.721444	Truck Weigh Station
50.4478374	-104.4714225	Turnout
51.76523	-104.266112	Turnout
51.765257	-104.215482	Turnout
51.76523	-104.187019	"Wynyard Visitor Information Centre - Left Exit, Follow Signs"
51.765235	-104.164493	Turnout
50.521961	-103.976905	Turnout
51.654767	-103.59571	Turnout
51.637524	-103.539373	Foam Lake Visitor Centre - Follow Signs
51.637364	-103.47559	Turnout
51.63734	-103.449422	Rest Area
51.441296	-102.948385	Turnout
51.413996	-102.90076	Turnout
51.199482	-102.450948	Yorkton Visitor Information Centre
51.171355	-102.405142	Turnout
50.922058	-102.009215	Turnout
50.272443	-102.006243	Rest Area - Exit Left
50.27367	-102.005332	Rest Area - Exit Left
50.895535	-101.890962	Rest Area
50.103646	-101.570958	Truck Weigh Station
50.102125	-101.564473	Truck Weigh Station
50.778457	-101.512438	Turnout
50.778237	-101.511832	Turnout
50.057662	-101.447293	"Fleming Visitor Reception Centre - Exit Left, Follow Signs"
50.058227	-101.44725	"Fleming Visitor Reception Centre - Exit Right, Follow Signs"
50.053612	-101.435781	Rest Area
50.031687	-101.373875	Rest Area
49.887038	-100.99901	Turnout
49.875202	-100.973958	Turnout
49.830377	-100.879705	Turnout
49.842473	-100.17084	Turnout
50.280544	-99.957004	Turnout
49.886845	-99.928551	Turnout
50.269923	-99.9069	Rest Area - Follow Signs
50.258407	-99.889981	Turnout
50.225861	-99.219765	Rest Area
49.877283	-97.420385	Truck Weigh Station
49.877408	-97.414463	Truck Weigh Station
49.820057	-96.935892	Truck Stop - Exit Left
49.820166	-96.935761	Truck Stop - Exit Right
49.658635	-96.060011	Rest Area
49.661045	-96.050549	Rest Area
49.737676	-95.171664	Truck Weigh Station
49.738467	-95.165677	Truck Weigh Station
49.738252	-95.161943	"Manitoba Visitor Information Centre - Exit Left, Follow Signs"
49.73882	-95.159143	"Manitoba Visitor Information Centre - Exit Right, Follow Signs"
49.740179	-95.136044	Ontario Visitor Information Centre - Follow Signs
49.730652	-95.007828	Turnout
49.724576	-94.948794	Truck Weigh Station
49.759444	-94.535927	Turnout
49.70962	-94.250293	Scenic Overlook
49.724618	-94.248405	Turnout
49.737066	-94.227333	Turnout
49.753719	-94.209201	Turnout
49.409551	-94.096946	Sioux Narrows Visitor Information Centre
49.487787	-94.059563	Rest Area
49.486535	-94.058837	Turnout
49.240326	-94.023185	Turnout
49.458766	-94.003905	Rest Area
49.447809	-94.003057	Turnout
49.318919	-93.995676	Turnout
49.226742	-93.993305	Rest Area
49.835015	-93.946967	Scenic Overlook
48.952205	-93.929383	Trucks Only - Pulp Load Check Area
49.115983	-93.925917	Rest Area
49.100306	-93.919544	Nestor Falls Visitor Information Centre
48.637758	-93.874719	Trucks Only - Pulp Load Check Area
49.847337	-93.857907	Scenic Overlook
49.834543	-93.700204	Trucks Only - Pulp Load Check Area
48.609001	-93.513061	Truck Inspection Station
49.825538	-93.495315	Turnout
49.854151	-93.366001	Truck Inspection Station
49.850561	-93.356216	Scenic Overlook
48.648378	-93.330499	Turnout
48.657889	-93.285878	Turnout
48.715594	-93.09293	Rest Area
48.718319	-93.051549	Rest Area
49.799737	-92.847401	Turnout
49.786259	-92.832799	Truck Stop
49.785753	-92.805891	Rest Area
48.747714	-92.729888	Rest Area
49.760047	-92.660108	Turnout
48.74608	-92.474102	Trucks Only - Pulp Load Check Area
49.61828	-92.444319	Rest Area
48.742444	-92.304296	Turnout
48.734979	-92.284191	Turnout
49.53613043	-92.13630438	Rest Area
49.539281	-92.110705	Turnout
49.509906	-92.061578	Turnout
49.506631	-92.056428	Turnout
49.417158	-91.666875	Ignace Visitor Information Centre
48.727924	-91.639323	Rest Area
49.402826	-91.62352	Scenic Overlook
48.724972	-91.599047	Atikokan Region Tourist Bureau
49.376911	-91.579896	Turnout
48.741199	-91.367573	Rest Area
49.253073	-91.112344	Rest Area
48.671261	-91.110102	Turnout
48.673386	-91.041845	Rest Area
48.67707	-90.797614	Rest Area
48.673769	-90.784171	Atlantic Watershed Turnout
49.075756	-90.685648	Turnout
48.645457	-90.462016	Trucks Only - Pulp Load Check Area
49.020802	-90.442092	Rest Area
48.945124	-90.186553	Service Area
48.902944	-90.028029	Rest Area
48.604049	-89.93479	Rest Area
48.818012	-89.919652	Turnout
48.587956	-89.85545	Turnout
48.448212	-89.635842	Rest Area
48.380682	-89.45195	Truck Weigh Station
48.401842	-89.321873	Turnout
48.503357	-89.103338	Turnout
48.506239	-89.046603	Turnout
48.578855	-88.810751	Turnout
48.603084	-88.78144	Truck Stop
48.66905	-88.649722	Rest Area
48.965096	-88.334842	Truck Weigh Station
49.017755	-88.308288	Nipigon Visitor Information Centre
49.081396	-88.272453	Rest Area
49.068679	-88.271767	Scenic Overlook
49.037657	-88.249612	Scenic Overlook
49.022399	-88.2437	Rest Area
49.198805	-88.212426	Turnout
49.376408	-88.13447	Scenic Overlook
49.424754	-88.125447	Turnout
49.333617	-88.124417	Turnout
49.464714	-88.101329	Rest Area
49.302922	-88.099408	Turnout
48.992278	-88.022847	Scenic Overlook
49.001253	-88.021785	Scenic Overlook
49.549118	-87.994319	Turnout
48.967231	-87.980468	Scenic Overlook
49.583221	-87.970748	Turnout
48.954283	-87.95783	Turnout
49.622874	-87.928991	Turnout
48.935236	-87.868931	Turnout
48.903306	-87.670029	Turnout
48.90875	-87.659601	Turnout
49.684436	-87.532239	Turnout
48.838311	-87.490461	Rest Area
48.838291	-87.409748	Turnout
49.706255	-87.380244	Turnout
49.693612	-87.269812	Rest Area
48.781971	-87.104896	Terrace Bay Visitor Centre
49.679695	-86.946925	Turnout
49.685361	-86.924265	Turnout
48.801488	-86.783929	Turnout
48.803537	-86.739815	Turnout
48.797932	-86.621264	Scenic Overlook
49.780589	-86.529286	Longlac Visitor Information Centre
48.784268	-86.505318	Turnout
49.778735	-86.50344	Turnout
48.789027	-86.431444	Turnout
48.712015	-86.320943	Marathon Visitor Information Centre
49.784631	-86.139733	Turnout
49.798279	-85.864291	Rest Area
48.703155	-85.860987	Rest Area
48.703659	-85.858334	Rest Area - Follow Signs
49.774045	-85.573175	Turnout
48.69952	-85.535562	Turnout
48.593626	-85.276233	White River Visitor Information Centre - Follow Signs
49.761492	-85.177678	Turnout
48.536356	-85.170074	Rest Area
48.348137	-85.054489	Turnout
47.829125	-84.887549	Turnout
49.762667	-84.862703	Turnout
47.719662	-84.812506	Turnout - Closed In Winter
48.123886	-84.810542	Turnout
47.48988	-84.809864	Rest Area
47.970863	-84.784493	Wawa Visitor Information Centre - Follow Signs
47.005653	-84.782674	Turnout - Closed In Winter
46.983541	-84.780569	Turnout
47.0297	-84.779059	Scenic Overlook
49.768358	-84.772401	Rest Area
49.769719	-84.750692	Turnout
47.072175	-84.737667	Turnout - Closed In Winter
47.118207	-84.699223	Turnout - Closed In Winter
46.970187	-84.698869	Turnout - Closed In Winter
47.160697	-84.696862	Turnout
47.362287	-84.670893	Scenic Overlook
46.948158	-84.616933	Turnout - Closed In Winter
47.335634	-84.615449	Agawa Bay Visitor Centre
47.273543	-84.561172	Turnout - Closed In Winter
46.94415092	-84.55163956	Batchwana Bay Visitor Information Centre
46.931481	-84.436256	Turnout - Closed In Winter
46.927711	-84.425055	Scenic Overlook
46.872932	-84.353443	Turnout - Closed In Winter
46.691405	-84.343763	Turnout - Closed In Winter
46.657095	-84.321914	Truck Weigh Station
46.610108	-84.298444	Turnout - Closed In Winter
49.742414	-84.020393	Turnout
46.337667	-83.987686	Turnout - Closed In Winter
49.740032	-83.963021	Rest Area
46.337427	-83.955435	Turnout
49.731215	-83.913435	Rest Area
46.342608	-83.899586	Turnout - Closed In Winter
46.314317	-83.849244	Turnout - Closed In Winter
46.305792	-83.806565	Rest Area
49.688986	-83.651855	Hearst Visitor Information Centre
46.282148	-83.414308	Turnout - Closed In Winter
46.277318	-83.213196	Iron Bridge Visitor Information Centre
46.24625	-83.154995	Turnout - Closed In Winter
46.233337	-83.127459	Turnout - Closed In Winter
46.213717	-83.096294	Turnout - Closed In Winter
46.206801	-83.047773	Turnout - Closed In Winter
46.183758	-82.933913	Blind River Visitor Information Centre
46.185363	-82.894348	Turnout - Closed In Winter
46.1862	-82.852978	Turnout - Closed In Winter
49.524073	-82.84333	Rest Area
46.193159	-82.761455	Turnout - Closed In Winter
46.212563	-82.574952	Truck Weigh Station
46.212034	-82.571434	Elliot Lake Visitor Information Centre
46.211341	-82.513837	Rest Area
49.430961	-82.501971	Turnout
49.412993	-82.422534	Kapuskasing Visitor Information Centre
42.274598	-82.405856	Rest Area
42.276535	-82.395911	Rest Area
46.205294	-82.250615	Turnout
49.279883	-81.746929	Rest Area
46.300718	-81.677288	Rest Area
42.641922	-81.565853	Rest Area
42.653255	-81.549878	Rest Area
46.339491	-81.476755	Sudbury Visitor Information Centre
