Latitude	Longitude	Name
52.454312	-113.97313	Aspen Beach Provincial Park - Brewers Campground
52.459696	-113.986944	Aspen Beach Provincial Park - Lakeview Campground
50.717718	-113.347807	Aspen Crossing
49.777032	-100.756406	Aspen Grove Campground
58.490682	-117.164603	Aspen Ridge Campground
52.835143	-108.858791	Atton's Lake Regional Park
43.775408	-81.537894	Auburn Riverside Retreat
50.625658	-96.99782	Autumnwood Motel & RV Resort
44.843703	-80.005862	Awenda Provincial Park
60.028231	-129.081015	Baby Nugget RV Park
42.652931	-80.467858	Backus Heritage Conservation Area
46.089279	-60.857798	Baddeck Cabot Trail Campground
44.328913	-78.435428	Bailey's Bay Resort
54.675668	-101.662085	Bakers Narrows Provincial Park
45.061107	-79.654372	Bala Woodlands Tent & Trailer Park
48.888305	-123.690712	Bald Eagle Riverside Campground
44.63289	-78.875038	Balsam Lake Provincial Park
44.549338	-78.89854	Balsam Lake Trailer Park & Marina
49.762633	-98.460836	Bambi Gardens Campground
49.413601	-119.600632	Banbury Green RV Park
45.111865	-77.884573	Bancroft Campground
45.0349	-77.8232	Bancroft Tent & Trailer Camp
51.267849	-115.912285	Banff National Park -Castle Mountain Campground
51.242496	-115.836152	Banff National Park -Johnston Canyon Campground
51.417058	-116.173737	Banff National Park -Lake Louise Campground
51.630379	-116.329519	Banff National Park Mosquito Creek Campground
51.327019	-116.038451	Banff National Park Protection Mountain Campground
51.29266	-115.9743	Banff National Park -Protection Mountain Campground
52.045074	-116.868342	Banff National Park Rampart Creek Campground
51.188916	-115.535488	Banff National Park Tunnel Mountain Trailer Court
51.190231	-115.516809	Banff National Park Tunnel Mountain Village
51.222764	-115.50063	Banff National Park -Two Jack Lakeside Campground
51.226634	-115.504922	Banff National Park -Two Jack Main Campground
51.843659	-116.620399	Banff National Park Waterfowl Lake Campground
52.352865	-110.253142	Bannister Campground
52.355853	-110.249793	Bannister Campground
49.4187	-53.8818	Banting Memorial Municipal Park
54.733219	-113.531134	Baptiste Lake
48.482992	-58.26762	Barachois Pond Provincial Park
44.14742	-79.37502	Bare Oaks Family Naturist Park
54.110674	-114.402184	Barrhead Rotary Park Campground
44.51613	-79.714241	Barrie KOA Campground
52.518161	-103.806193	Barrier Lake Resort
52.587589	-112.966833	Bashaw Golf & Country Campground
52.57962	-112.967433	Bashaw Municipal Campground
44.834724	-76.135686	Bass Lake Campground
44.598661	-79.488388	Bass Lake Provincial Park
44.70214	-81.008473	Bass Lake Resort
50.78633	-112.463111	Bassano Homecoming Trailer Park
50.785619	-112.459315	Bassano Moble & R.V. Park
47.659073	-65.625514	Bathurst Marina
45.88415	-81.8993	Batman's Cottages- Campground
45.6483	-60.8695	Battery Provincial Park Campground
52.96649	-114.166933	Battle Lake Park Campground
56.915711	-117.612587	Battle River Agriculture Grounds
43.958904	-77.50496	Bay Meadows Park
55.317539	-115.633397	Bay Shore Resort Inc.
44.75063	-79.84709	Bayfort Camp
44.99395	-81.387349	Bayhaven Camp-Cooper
54.670404	-102.08077	Bayside Resort
46.403606	-63.24033	Bayside RV Campground
46.196309	-79.408794	Bayview Camp & Cottages
45.32376	-76.48162	Bayview Lodge
55.199783	-118.834521	Bear Creek Golf Club & RV Park
53.739955	-116.141307	Bear Lake Campground
57.90156	-130.049	Bear Paw Ranch Resort
55.952396	-129.979126	Bear River RV Park Ltd
56.332829	-120.952367	Beatton Provincial Park Campground
49.417407	-114.11324	Beauvais Lake Provincial
51.375624	-96.917539	Beaver Creek Provincial Park
53.934158	-106.07063	Beaver Glen Campground
54.760948	-111.899626	Beaver Lake Provincial Recreation Area -Beaver Lake Campground
48.81016	-124.117136	Beaver Lake Resort Campground
49.366303	-114.308448	Beaver Mines Lake Prov. Rec. Area -Beaver Miles Lake
44.3131	-78.55688	Beaver Narrows
52.48522	-116.011773	Beaverdam Provincial Recreation Area -Beaverdam Campgound
49.438189	-119.086238	Beaverdell RV Park & Campgrounds
55.212269	-119.432775	Beaverlodge Pioneer Campground
44.296593	-78.300573	Beavermead Family Campground
53.301691	-120.126314	Beaverview RV Park and Campground
44.373636	-79.573481	Bee Happy Campground
53.781073	-122.656034	Bee Lazee R V Park and Campground
44.970748	-63.958989	Beechbrook Campground
51.386889	-113.526977	Beiseker Municipal Campground
56.742855	-129.793754	Bell 2 Lodge
44.73047	-79.72972	Bell Falls Park
44.58254	-78.51416	Bell Haven Trailer Park
44.34983	-66.10345	Belle Baie Park Campground
49.570344	-114.359887	Bellecrest Community Campground Crowsnest Pass
47.635832	-53.781825	Bellevue Beach Park Campground
52.7852	-105.917473	Bellevue Recreation Board Campground
54.10455	-112.15119	Bellis Beach Lake Campground
46.544787	-84.221026	Bell's Point Beach Campground
45.94735	-60.488155	Ben Eoin Beach RV Resort and Campground
49.391743	-105.12687	Bengough Regional Park
51.912415	-101.552241	Benito Municipal Campground
46.085772	-62.737177	Ben's Lake Campground
44.204951	-78.278121	Bensfort Bridge Resort
51.820731	-98.360689	Benson's Big Rock Camp & Campground
45.220325	-79.533986	Bent River Campground
52.466174	-114.050053	Bentley Municipal Campground
48.9434	-55.7066	Beothuck Family Park
50.461765	-105.960675	Besant Park Campground
53.733047	-115.582355	Beta Lake Campground
45.502571	-77.738087	Bevaline Cottage Resort Campground
53.751853	-118.362065	Big Berland Prov. Rec. Area  -Big Berland Campground
51.790301	-121.406764	Big Country Campground and RV Park
60.158386	-129.706685	Big Creek Provincial Campground
55.289605	-114.784486	Big Fish Bay RV Resort
52.491816	-112.219056	Big Knife Provincial Park -Big Knife Campground
49.350733	-97.363533	Big M Centennial Park Campground
46.33179	-79.94056	Big Oak Tent & Trailer Park
42.65003	-80.80844	Big Otter Marina & Campground
53.837987	-107.024015	Big River Regional Park
55.244465	-118.820526	Big Sky RV Park
53.124536	-114.464741	Big Tee Golf Resort
43.137033	-79.333109	Big Valley Campground
52.031262	-112.752954	Big Valley Centennial Campground
48.604177	-81.294866	Big Water Campground
43.47184	-80.44864	Bingeman's Camping Resort
50.612503	-101.271448	Binscarth Centennial Park City Park
43.338491	-81.704284	Birch Bark Trailer Park
49.618895	-117.001075	Birch Grove RV Park
52.98728	-105.440699	Birch Hills Municipal Campground
51.605036	-119.900564	Birch Island Campground
49.166882	-95.235407	Birch Point Provincial Park Birch Point Campground
45.230485	-81.521506	Birches Campground
49.814868	-92.86496	Birchland Trailer Park
48.93922	-88.36829	Birchwood Campground & Cafe
45.672531	-62.77515	Birchwood Campground and Cabins
49.999166	-96.881196	Birds Hill Provincial Park
50.545724	-102.372783	Bird's Point Resort
44.266685	-78.064487	Birdsall Beach Resort
50.421964	-101.060159	Birtle Riverside Park and Campground
44.820203	-77.119303	Bishop Lake Trailer Park
43.063279	-79.303388	Bissell's Hideaway & Cabins Niagara
45.92062	-77.28736	Black Bear Beach Campground
52.956981	-114.026427	Black Bull Golf Resort
50.686243	-114.241798	Black Diamond Lions Centennial Park
45.22438	-76.9035	Black Donald Trailer Park
53.221285	-112.520554	Black Nugget Lake Campground
61.094198	-122.865912	Blackstone Territorial Park (Unserviced)
51.757191	-106.453822	Blackstrap Provincial Park Campground
52.82762	-106.888065	Blaine Lake Campground
44.465837	-77.762815	Blairton Trailer Park ***
51.566098	-112.887071	Bleriot Ferry Provincial Recreation Area
50.876864	-119.362905	Blind Bay Resort
45.264693	-64.338791	Blomidon PP
51.248913	-111.190632	Blood Indian Park
49.0917	-58.3767	Blow Me Down Provincial Park
58.802445	-122.68355	Blue Bell Inn RV Park
53.859447	-122.821176	Blue Cedar Campground
42.843768	-79.761956	Blue Heron Trailer Park
49.903539	-93.4715	Blue Lake Provincial Park
49.428064	-113.499761	Blue Trail RV Park and Campround
44.260887	-80.94302	Blue Water Lakes Campground
50.575372	-96.174263	Blue Water RV Park and Campground
53.30138	-104.172983	Blue Winds Fish n' Tours
46.71128	-84.34477	Blueberry Hill Motel & Campground
54.73714	-113.283966	Blueberry Hill RV Park
47.339492	-53.11126	Bluefin Trailer Park
43.53694	-81.69127	Bluewater Golf Course & Campground
43.587301	-81.705209	Bluewater Golf Course & Campgrounds
44.744693	-81.138353	Bluewater Park (City Park)
44.18019	-81.63854	Bluewater Trailer Park
44.535165	-78.548859	Bobcaygeon Beach Park
54.501174	-110.563431	Bodina Resort
49.236681	-100.062617	Boissevain Lions Campground
44.85131	-77.16671	Bon Echo Family Campground
44.896812	-77.211361	Bon Echo Provincial Park
45.637919	-76.894145	BonaVista Campground
45.656791	-77.575735	Bonnechere Provincial Park
54.142976	-111.877903	Bonnie Lake Campground
45.141041	-79.268184	Bonnie Lake Resort
51.50286	-106.263466	Bonnington Springs Campground
44.47997	-77.712923	Booster Park (City Park)
46.146841	-79.200861	Booth Landing Camping & Cottages
42.656101	-80.407305	Booth's Harbour Developments Ltd
49.025118	-122.767926	Border RV Park
53.125713	-106.905079	Botchy's Campground & R.V. Park
51.416435	-114.502276	Bottrel Store And Campground
45.0114	-63.8828	Boutilier's Glen Campground
50.433992	-112.228649	Bow City Park
49.862344	-111.379456	Bow Island Centennial Park
51.175327	-114.455443	Bow Riversedge Campground
51.084089	-115.061736	Bow Valley Campground Willow Rock Campground
49.219361	-102.1852	Bow Valley Park
51.05606	-115.312843	Bow Valley Provincial Park Bow River Campground
51.084837	-115.092696	Bow Valley Provincial Park Bow Valley Campground
51.0509	-115.165131	Bow Valley Provincial Park Lac Des Arcs Campground
51.04205	-115.265528	Bow Valley Provincial Park Three Sisters Campground
51.93223	-114.026152	Bowden Heritage Rest Area
59.364613	-129.145268	Boya Lake PP
45.426806	-61.510692	Boylston PP
51.664635	-113.240908	Braconnier's Dam Campground
49.532539	-124.709394	Bradsdadsland Campsite
43.19373	-80.82856	Braemar Valley Park
49.203256	-124.063204	Brannen Lake Campsites
43.14447	-80.309178	Brant Conservation Area (Grand River Cons Auth)
42.729641	-82.473377	Branton-Cundick Park
46.081312	-60.819136	Bras d'Or Lakes Campground
49.968184	-98.09314	Braskma Creekside Campground
54.506417	-128.62735	Braun's Island RV Park
52.968097	-115.598478	Brazeau Reservoir Provincial Recreation Area -Reservoir Loops 1 2 3
52.950938	-115.527559	Brazeau Reservoir Provincial Recreation Area -West Canal Campground
52.877543	-116.556669	Brazeau River Provincial Rec Area Brazeau River Campground
45.344537	-76.205247	Breezy Hill Camping & RV Park Inc
52.441034	-109.145538	Brentwood RV & Trailer Park
53.115582	-114.467508	Breton R.V. Park
49.188141	-121.74288	Bridal Falls Camperland RV Resort
49.710235	-112.870914	Bridgeview RV Resort
53.645562	-108.839285	Bright Sand Lake Regional Park
44.02367	-77.65753	Brighton Shores Summer Estates
50.062471	-96.474858	Brokenhead River Park Campground
53.853252	-109.560896	Bronson Forest Recreation Site
53.854159	-109.56322	Bronson Forest Recreation Site Little Fishing Lake Campground
54.024877	-109.588456	Bronson Forest Recreation Site Miniistikwan Lake
53.875514	-109.582402	Bronson Forest Recreation Site -Peck Lake
43.417902	-79.765783	Bronte Creek Provincial Park Campground
48.989145	-55.5411	Brookdale RV Park & Campground
50.809566	-121.307051	Brookside Campsite
48.032978	-53.805803	Brookside Golf Resort RV Park
49.004873	-119.436279	Brookvale Holiday Resort Inc
52.763688	-116.362603	Brown Creek Provincial  Recreation  Area - Brown Creek Campground
46.298462	-83.432153	Brownlee Lake Park Resort & Campground
46.300065	-83.791337	Bruce Mines Campground
45.225664	-81.524721	Bruce Peninsula National Park - Cyprus Lake Campground
44.378907	-81.523261	Brucedale Conservation Area (Saugeen Valley Cons Area)
53.802424	-112.927392	Bruderheim Municipal Campground
52.260166	-105.522668	Bruno Recreation Park (Town Park)
49.88699	-99.802776	Bry-Mar RV Park & Campground
52.938194	-114.751718	Buck Lake Park
53.018086	-114.811073	Buck Lake Provincial Recreaction Area -Buck Lake Campground
44.52362	-78.37102	Buckhorn Narrows Resort
57.386929	-122.853181	Buckinghorse River Wayside PP Campground
45.053695	-78.752784	Buckslide Tent & Trailer Park
49.015295	-95.250828	Buffalo Bay Marina
52.514674	-112.780126	Buffalo Lake Recreation Area
50.447154	-104.445951	Buffalo Lookout RV Campground
49.70628	-113.5925	Buffalo Plains RV Park and Campground
50.589021	-105.4187	Buffalo Pound Provincial Park
52.085984	-111.433573	Bunkhouse R.V. Park
52.358325	-113.756416	Burbank Park
46.200862	-62.578009	Burdenaell River Provincial Park
56.898956	-101.04934	Burge Lake Provincial Park
44.55291	-78.20434	Burleigh Beach Road
52.400672	-111.412879	Burma Park
52.09026	-111.43581	Burma Park
49.248788	-122.912041	Burnaby Cariboo RV Park and Campgrounds Vancouver
54.212313	-125.688693	Burns Lake Campground
51.996151	-114.847778	Burnstick Lake Campground
51.592283	-115.166964	Burnt Timber provincial Recreation Area -Burnt Timber Campground
46.230063	-83.935725	Busy Beaver Campground
47.392859	-53.05942	Butter Pot Provincial Park
45.09982	-79.59921	Butterfly Lake Park
53.102561	-121.56826	B-Ville Campgrounds
42.8946	-79.63701	Byng Island Grand River Cons Auth Campground
42.374651	-82.107484	C.M. Wilson Conservation Area
49.009831	-119.437973	Cabana Beach Campground and RV Park
48.546001	-68.368855	Cabines & Camping de Champlain Inc.
46.558142	-63.706336	Cabot Beach PP
48.37243	-53.70242	Cabot Hi-Way RV Trailer Park
46.3726	-60.5294	Cabot Shores Wilderness Resort
50.667971	-108.268059	Cabri Regional Park
46.368822	-79.983793	Cache Bay Tent & Trailer Park
51.083648	-114.351679	Calaway RV Park & Campground
50.911461	-113.421181	Calderon Acres Campground Golf Course and RV Storage
51.083232	-114.234413	Calgary West KOA Campground
52.993866	-114.718013	Calhoun Bay Provincial Recreation Area -Calhoun Bay Campground
49.059633	-93.911247	Caliper Lake Provincial Park
55.179686	-113.237844	Calling Lake Provincial Park -Calling Lake Campground
48.78493	-80.80084	Cameron's Beach Trailer Park
48.208698	-65.899321	Camiping New-Richmond
44.4872	-78.48229	Camp Ashtabula
44.032442	-77.628635	Camp Barcovan Tent & R.V. Resort
49.058141	-118.216334	Camp Beverly Hills Resort
46.345679	-79.109951	Camp Conewango
50.254727	-96.071113	Camp Hideaway
44.84041	-79.3191	Camp Hillbilly Estates
45.2908	-75.57654	Camp Hither Hills
54.135489	-115.690142	Camp in Town
54.135484	-115.693929	Camp in Town RV Park
45.613979	-79.721065	Camp Klahanie
53.125117	-111.517752	Camp Lake Park
50.697789	-96.995781	Camp Morton Provincial Park
53.539096	-114.008212	Camp 'N Class RV Park
45.033646	-79.035831	Camp Oak-A-Lea
48.958762	-90.289613	Camp Sawmill Bay
55.094595	-118.81291	Camp Tamarack RV Park Inc
56.452785	-111.056592	Camp Yogi
43.085945	-79.154755	Campark Resorts
50.002524	-125.231425	Campbell River Fishing Village R V Park and Boat Rental
46.47564	-62.137964	Campbell's Cove Campground
42.103261	-82.426779	Campers Cove Campground
43.82892	-66.0384	Camper's Haven Campground
51.488937	-117.162299	Campers Haven RV and Tent Park
47.366704	-68.277086	Camping (Iroquois) RV Park
48.830125	-64.32087	Camping 4 Vents
47.769079	-65.293426	Camping A & M Camping
46.382492	-70.94701	Camping à La Belle Étoile
45.197922	-74.16939	Camping À La Claire Fontaine
46.497704	-75.541286	Camping À La Clairière
45.064957	-73.318252	Camping A. Beausoleil
46.977316	-65.320651	Camping All Night All Day Campground and Cottages
45.5902	-73.26857	Camping Alouette
45.33991	-73.4912	Camping Amérique Montréal ***
48.495187	-67.456464	Camping Amqui
49.123629	-66.510708	Camping Ancre Jaune
45.558246	-75.505003	Camping Ange-Gardien
48.671175	-67.034904	Camping Annie
49.23101	-65.72336	Camping Anse Pleureuse
45.527981	-72.874162	Camping Aqua-Parc St-Pie
46.395514	-75.029144	Camping Au Boisé Du Village
49.111183	-66.649183	Camping Au Bord De La Mer ***
48.608507	-68.235079	Camping Au Gîte Du Vieux Quai
48.322427	-70.912747	Camping Au Jardin de Mon Père enr.
48.505329	-64.221186	Camping Au Panorama
47.141524	-67.809165	Camping Au Paradis de la P'tite Montagne
45.80591	-75.064076	Camping au Petit Lac Simon
45.489774	-73.086877	Camping Au Pied Du Mont
45.856172	-74.00446	Camping au pin d'érable
45.684397	-73.710754	Camping Au Plateau 5 étoiles inc.
47.819952	-65.735329	Camping Au Rocher Boisé
49.22703	-65.10357	Camping Au Soleil Couchant
45.78496	-72.65802	Camping au Soleil Levant
46.66271	-71.39528	Camping Au Sous-Bois du Campeur ***
45.539486	-72.850943	Camping Au Vieux Foyer enr.
47.751187	-64.684449	Camping Auberge & Gite Jeanine Du Havre
47.983865	-78.132181	Camping Auberge Cartier
48.592016	-67.760205	Camping Auberge Du Lac Malcom
48.69815	-64.263313	Camping Auberge Fort Prevel
45.518573	-73.162898	Camping Auclair
46.212075	-73.469812	Camping Aux Bouleaux Argentés Enr.
48.108493	-66.252293	Camping Aux Flots Bleus
49.007052	-66.956024	Camping Aux Pignons Verts ***
48.827746	-64.30146	Camping Baie De Gaspé
48.520874	-64.215232	Camping Baie De Percé
45.589523	-70.928247	Camping Baie des Sables
46.840952	-75.708752	Camping Baie Du Diable
46.667136	-72.789066	Camping Baie Martin
50.267755	-74.237755	Camping Baie Penicouane
47.414547	-61.90545	Camping Barachois inc.
45.910443	-75.738019	Camping Base De Plein Air Des Outaouais
45.372307	-71.168586	Camping Base de Plein air La Patrie
48.574004	-71.475349	Camping Base de plein air Saint-Nazaire
48.657214	-67.818513	Camping Base plein air Saint-Damase
46.657567	-75.747652	Camping Baskatong Inc.
45.601344	-64.938438	Camping Bayview Trailer Park
46.354948	-64.536603	Camping Beach View
45.324401	-71.987142	Camping Beau-Lieu
48.263024	-67.236649	Camping Beaurivage
46.208251	-64.499332	Camping Beausejour
45.66725	-71.522642	Camping Beau-Soleil
48.666939	-78.673885	Camping Bel Évasion
49.248411	-65.347899	Camping Belair
47.22619	-61.92279	Camping Belle Plage
45.661944	-72.865769	Camping Belle Rose
46.696265	-70.43557	Camping Bellechasse
46.05023	-73.44132	Camping Belle-Marée enr.
45.931925	-73.147554	Camping Bellerive (Marina)
45.966177	-73.72536	Camping Belle-Vie
46.650835	-71.828441	Camping Belle-Vue ***
48.650483	-72.427166	Camping Bellevue Sud
48.641234	-71.805294	Camping Belley ltée
46.540398	-70.804511	Camping Belval
46.08947	-73.50043	Camping Bernard
46.6857	-71.3262	Camping Bernières ***
47.649756	-65.721275	Camping Berry Patch Campground and RV Park
47.977812	-68.54309	Camping Biencourt
48.018198	-66.371015	Camping Blue Heron Camping Héron Bleu
48.534524	-67.548771	Camping Bois Et Berges
48.502661	-79.228897	Camping Bon Vent
45.324862	-73.487244	Camping Bon-Air
48.266797	-69.503246	Camping Bon-Désir
45.426743	-72.816238	Camping Bon-Jour
47.217283	-70.265339	Camping Bonnet Rouge
45.721586	-73.461583	Camping Bord De L'Eau
46.112996	-74.540543	Camping Boréal
49.219475	-68.195141	Camping Boréal
46.543146	-64.705515	Camping Bouctouche Baie Chalets et Camping ***
48.321781	-64.697527	Camping Bourg De Pabos
47.949522	-66.122965	Camping By The Bay
47.680885	-68.904598	Camping Cabano
45.8201	-65.960134	Camping Cambridge Narrows Campground
45.902419	-66.998932	Camping Campground
46.295495	-73.578479	Camping Camping Domaine Beau Bassin
46.948368	-64.856762	Camping Camping L'Etoile de Mer (city)
47.332503	-68.17107	Camping Camping St Basile ***
46.777909	-71.627278	Camping Camping Un Air d'été 2005 ***
48.670951	-71.360382	Camping Camplagolf inc.
46.14248	-73.57718	Camping Campus
46.79993	-71.33854	Camping Canadien
46.74886	-71.43743	Camping Canadien-Américain
45.03432	-73.597454	Camping Canne de Bois de Hemmingford inc.
45.565274	-75.762102	Camping Cantley
46.549412	-72.1288	Camping Cap à la Roche
46.66	-64.7093	Camping Cap Lumiere
46.126143	-63.785559	Camping Cape Tormentine Beach Campground
48.590572	-68.275296	Camping Capitaine Homard
47.772904	-65.018673	Camping Caraquet
45.231764	-72.998294	Camping Caravelle
45.03366	-72.439519	Camping Carrefour des Campeurs
45.891468	-66.307189	Camping Casey's Museum Ltd.
47.869466	-65.787452	Camping Cedar Cove Inc
46.278455	-75.60042	Camping Centre de Plein air du lac Dudley
48.371045	-64.616163	Camping Centre De Plein Air La Seigneurie
47.613912	-68.793378	Camping Centre De Plein Air Notre-Dame-Du-Lac ***
46.131	-64.8284	Camping Centre de villégiature Camper's City (Killam Properties Inc
47.23211	-69.59422	CAmping Centre des loisirs du Lac de l'Est
45.458901	-72.649759	Camping Centre Familiale Roger Talbot
45.78818	-73.71766	Camping Centre Nature Oasis
45.871588	-72.388648	Camping Centre Naturiste Domaine Soleil De L'Amitié
48.3869	-68.508291	Camping Centre Naturiste La Vieille Ferme
45.062744	-73.870953	Camping Centre Naturiste Pommerie
46.771459	-70.248928	Camping Centre Plein-Air-Sainte-Apolline
46.009394	-75.095108	Camping Centre Touristique du Lac Simon
46.037669	-74.477071	Camping Centre Touristique et Éducatif des Laurentides
48.96464	-72.731054	Camping Centre Touristique Lac-à-Jim
45.352513	-65.54359	Camping Century Farm Family Camp Ground
47.458656	-64.940521	Camping Chalets & Camping de la Pointe
48.308001	-70.975798	Camping Chalets Camping Le Domaine de la Rivière à Mars
47.822012	-64.694022	Camping Chalets et Camping des Iles Jeannot
47.6625	-67.4897	Camping Chalets Restigouche
48.439812	-72.126673	Camping Chambord
45.989425	-73.733194	Camping Champs Boisés
47.681428	-65.46824	Camping Chapman's Tent & Trailer Park
46.986	-67.336	Camping Chappels Blue Mountain Campsite
48.488937	-77.153445	Camping Charles du Lac Parent
46.060871	-73.020732	Camping Chenal-Du-Moine
45.902265	-73.14749	Camping Cheval Gris
45.24709	-72.066647	Camping Chez Ben 2000
45.929959	-73.242887	Camping Chez Denise inc.
47.750057	-69.490087	Camping Chez Jean
45.434024	-74.2351	Camping Choisy
45.065073	-72.866954	Camping Chutes Hunter
46.282657	-74.730839	Camping Chutes-aux-Iroquois inc.
46.866775	-71.832918	Camping Claire Fontaine
48.07505	-79.265283	Camping Clin D'Oeil
50.150594	-66.566969	Camping Club Camping Caravaning Côte-Nord Inc.
45.998662	-70.622571	Camping Club Camping le Rondin
46.479954	-70.866826	Camping Club Chasse et Pêche Sainte Marie
46.019153	-72.538409	Camping Club Naturiste Adam Et Ève
48.475587	-71.809233	Camping Club Social Dynamo Inc
47.764196	-65.049355	Camping Colibri
48.590487	-71.768419	Camping Colonie Notre-Dame
46.163902	-67.585583	Camping Connell Park Campground
45.02208	-73.46922	Camping Coolbreeze
46.951479	-70.661094	Camping Coop des Érables de Montmagny
45.37347	-71.647616	Camping Coop familiale du Prévert de Birchton
46.919778	-71.187393	Camping COOP Saint-Esprit
46.130038	-67.578891	Camping Cosy Cabins Campground and Motel
48.51046	-64.22201	Camping Côte Surprise
45.25955	-74.20042	Camping Coteau Landing 1991 enr.
45.814721	-66.205021	Camping Coy Lake Camping and RV Park
47.677613	-70.356696	Camping Dallaire
48.586401	-71.668333	Camping Dam-en-terre
45.4407	-74.137273	Camping Daoust
48.097595	-66.099296	Camping De Carleton
48.37229	-67.23992	Camping De Causapscal
45.243016	-71.831964	Camping de Compton
46.821635	-71.403325	Camping de l Aéroport Inc.
48.741041	-69.054215	Camping De la Baie Verte
49.41602	-67.30698	Camping De La Baie-Des-Capucins
47.644109	-69.757145	Camping de la batture
48.46898	-71.099433	Camping de la Carrière
47.24556	-70.232282	Camping De la Demi-Lieue
46.126238	-74.607778	Camping de la Diable
47.447848	-64.883914	Camping de la Dune
46.893777	-71.327136	Camping de La Joie
48.659133	-71.813607	Camping de la Marina
49.1532	-68.183155	Camping De La Mer
