Latitude,Longitude,Name
52.9333,-118.1875, Cairngorm
51.7194,-116.5444, Caldron Peak
52.95,-118.6528, Caledonia Mountain
53.2667,-119.0167, Calumet Peak
53.0522,-119.1589, Campion Mountain
52.625,-118.1819, Campus Peak
52.7556,-118.3708, Caniche Peak
53.1319,-117.8597, Capitol Mountain
51.2286,-115.5628, Cascade Mountain
50.9178,-115.5772, Cascade Rock
52.6792,-118.3375, Casemate Mountain
53.8139,-119.95, Casket Mountain
51.3053,-115.9403, Castle Mountain (Alberta)
51.0389,-116.4458, Castle Mountain (BC)
49.2861,-114.2278, Castle Peak
51.3681,-115.2889, Castle Rock
52.1097,-117.2514, Castleguard Mountain
52.43,-117.7528, Catacombs Mountain
51.6556,-116.0903, Cataract Peak
51.4064,-116.3958, Cathedral Crags
51.3964,-116.3892, Cathedral Mountain
53.4931,-118.5778, Cathedral Rock
49.6986,-114.3458, Cauldron Peak
50.94,-115.5975, Cave Mountain
50.7583,-115.2931, Cegnfs
52.8278,-117.8931, Centre Mountain (Alberta)
49.4,-114.6167, Centre Mountain (BC)
49.7189,-114.3506, Centre Peak
50.85,-115.7, Centurion Peak
52.2,-117.6722, Chaba Peak
52.7111,-118.1264, Chak Peak
53.3833,-119.7833, Chalco Mountain
51.225,-116.5111, Chancellor Peak
51.7167,-117.45, Chaperon Mountain
54.0458,-120.5056, Cheguin Mountain
53.0542,-118.1972, Chetamon Mountain
53.175,-119.0583, Chetang Ridge
52.9,-117.35, Cheviot Mountain
52.6389,-118.1111, Chevron Mountain
53.6708,-119.3, Childear Mountain
51.2639,-116.1542, Chimney Peak
49.5861,-114.6083, Chinook Peak
52.35,-117.8278, Chisel Peak
52.4722,-117.1028, Chocolate Mountain
51.9439,-117.0978, Christian Peak
49.7889,-115.3917, Chrysler Peak
53.0797,-119.2572, Cinnamon Peak
53.0556,-117.9986, Cinquefoil Mountain
51.7,-116.4181, Cirque Peak
52.1697,-116.9775, Cirrus Mountain
51.0167,-115.7181, Citadel Peak
51.1667,-116.4847, Clawson Peak
51.7503,-116.2806, Clearwater Mountain
53.0764,-118.2264, Cliff Mountain
52.9,-117.4167, Climax Mountain
52.2167,-116.825, Cloister Mountains
49.1667,-114.0069, Cloudy Ridge
49.48,-114.66, Coal Mountain
54.1681,-119.9875, Coal Ridge
51.2389,-115.7417, Cockscomb Mountain (Alberta)
51.9333,-117.2917, Cockscomb Mountain (BC)
50.1069,-114.3889, Coffin Mountain
52.5167,-116.0833, Coliseum Mountain
51.3903,-116.3025, Collier Peak
49.1583,-114.4167, Commerce Peak
50.7903,-115.3486, Commonwealth Peak
50.875,-114.9667, Compression Ridge
51.7944,-115.9222, Condor Peak
50.8903,-115.4625, Cone Mountain
51.7972,-116.4556, Conical Peak
51.6444,-117.0583, Conner Peak
53.0097,-118.3278, Consort Mountain
51.2092,-115.8853, Copper Mountain
52.3569,-116.7167, Coral Mountain (Alberta)
51.1167,-116.5917, Coral Mountain (BC)
51.9917,-115.3028, Corkscrew Mountain
52.2167,-116.825, Cornice Peak
52.5778,-117.2639, Cornucopia Peak
51.9347,-116.5708, Corona Ridge
53.2389,-118.0833, Coronach Mountain
51.8069,-116.9069, Coronation Mountain
52.5153,-117.375, Coronet Mountain
51.7875,-117.25, Corsair Mountain
50.6736,-114.8972, Cougar Mountain
50.2914,-114.8081, Courcelette Peak
52.1833,-117.9333, Cowl Mountain
51.9056,-116.6389, Cromwell Tower
51.6253,-116.4342, Crowfoot Mountain
49.7056,-114.5722, Crowsnest Mountain
52.7764,-117.8458, Curator Mountain
52.7944,-118.3361, Curia Mountain
51.3111,-116.3, Curtis Peak
51.5667,-116.0681, Cyclone Mountain
52.2764,-117.6403, Dais Mountain
53.4458,-118.4111, Daybreak Peak
52.8667,-117.4, Deception Mountain
50.6,-115.2903, Defender Mountain
51.3017,-116.2453, Deltaform Mountain
51.3444,-115.2653,Devil's Head
51.4106,-116.2528, Devil's Thumb
51.7125,-116.2542, Devon Mountain
52.3103,-117.4219, Diadem Peak
51.7125,-116.1278, Dip Slope Mountain
52.5,-117.9917, Divergence Peak
51.4069,-116.2819, Divide Mountain
51.8917,-117.0208, Division Mountain
53.9944,-120.3236, Dix Lacs Mountain
51.6761,-116.3753, Dolomite Peak
51.0861,-115.1403, Door Jamb Mountain
51.6089,-115.5642, Dormer Mountain
53.975,-120.3611, Dorsal Mountain
51.9764,-117.1875, Douai Mountain
53.4833,-119.6667, Draco Peak
52.4458,-117.7, Dragon Peak
52.7044,-118.3261, Drawbridge Peak
49.2597,-114.0653, Drywood Mountain
52.6861,-118.2958, Dungeon Peak
52.2028,-117.8806, Duplicate Mountain
51.0972,-115.7444, Eagle Mountain
50.5417,-114.8792, Eagle Ridge
51.8903,-117.0122, East Peak
51.7792,-116.6472, Ebon Peak
52.1917,-117.7333, Eden Peak
54.0264,-120.3542, Edgegrain Mountain
51.9597,-117.0953, Edward Peak
51.0844,-115.4306, EEOR
51.925,-117.2722, Ego Mountain
51.3322,-116.235, Eiffel Peak
51.3336,-116.2333, Eiffel Tower
51.2997,-115.9228, Eisenhower Peak
54.0667,-120.6986, Ekusquin Mountain
52.0278,-116.35, Elbe Peak
52.5958,-118.3278, Elephas Mountain
52.1278,-116.4708, Elliott Peak
50.6639,-115.0264, Elpoca Mountain
50.8944,-115.5639, Ely's Dome
52.9528,-118.3569, Elysium Mountain
51.4597,-116.5703, Emerald Peak
52.9208,-118.9556, Emerald Ridge
52.9431,-118.3125, Emigrants Mountain
53.0194,-117.9278, Emir Mountain
49.7722,-115.375, Empire State Peak
51.1981,-115.1297, End Mountain
52.4944,-117.475, Endless Chain Ridge
51.9097,-116.6389, Engelhard Tower
50.8347,-115.6239, Eon Mountain
51.8653,-116.7333, Epaulette Mountain
52.6278,-118.2458, Eremite Mountain
49.8167,-114.7597, Erickson Ridge
51.9569,-117.1039, Ernest Peak
53.075,-118.15, Esplanade Mountain
54.1306,-120.3972, Etim Mountain
52.0306,-116.3389, Ex Coelis Mountain
52.8444,-117.8889, Excelsior Mountain
51.0736,-115.1569, Exshaw Mountain
53.1192,-119.0953, Extinguisher Tower
50.3,-115.7833, Fairmont Mountain
51.3994,-116.2236, Fairview Mountain
51.9653,-117.1292, Farbus Mountain
51.0278,-115.6917, Fatigue Mountain
51.7,-117.3667, Felucca Mountain
49.0819,-114.1333, Festubert Mountain
51.9097,-116.6667, Feuz Tower
53.1792,-117.7444, Fiddle Peak
50.8125,-115.0278, Fisher Peak (Alberta)
51.7083,-116.7417, Fisher Peak (BC)
49.1167,-114.3, Flanders Mountain
52.3583,-117.1167, Flat Ridge
50.2167,-115.3833, Flett Peak
51.4403,-115.7583, Flints Peak
53.9667,-119.0333, Flood Mountain
53.2097,-117.7028, Folding Mountain
49.175,-114.2139, Font Mountain
49.9739,-114.8786, Fording Mountain
50.7528,-114.7833, Forgetmenot Mountain (Alberta)
53.7194,-120.3264, Forgetmenot Mountain (BC)
50.7681,-114.8056, Forgetmenot Ridge
52.7875,-118.2167, Fortalice Mountain
52.3903,-117.7222, Fortress Mountain
49.0042,-114.0708, Forum Peak
51.5042,-116.0444, Fossil Mountain
51.0653,-116.1625, Foster Peak
50.4772,-115.8992, Four Points Mountain
52.7167,-118.1, Franchere Peak
54.0556,-119.9361, Francis Peak (Alberta)
53.9806,-120.075, Francis Peak (BC)
50.3789,-115.4092, Franklin Peaks
51.9972,-117.2153, Fresnoy Mountain
51.7333,-117.2, Frigate Mountain
52.8167,-118.4278, Frontier Peak
51.2639,-116.4069, Fulmen Mountain
51.65,-115.7, Gable Mountain
50.6556,-115.0528, Gap Mountain
53.1028,-118.1542, Gargoyle Mountain
51.2042,-116.4778, Garnet Mountain
52.6667,-118.4083, Gateway Peak
53.2167,-119.2, Gendarme Mountain
54.0333,-119.9, George Peak
51.9083,-116.6597, Gest Tower
52.8,-118.6597, Ghita Mountain
52.3083,-117.8833, Ghost Mountain
50.5903,-114.8361, Gibraltar Mountain
50.9119,-115.5678, Gibralter Rock
51.7083,-116.8514, Gilgit Mountain
50.2692,-114.8058, Gill Peak
51.3506,-116.2836, Glacier Peak
52.7667,-118.45, Glacis Ridge
49.7333,-115.2167, Goat Haven Peak
51.8583,-117.35, Goat Peak
51.8444,-116.9333, Golden Eagle Peak
50.9986,-115.6694, Golden Mountain
52.3697,-117.4592, Gong Peak
52.6597,-118.3778, Goodair Peak
51.2108,-116.415, Goodsir Towers (North Tower)
51.2019,-116.3978, Goodsir Towers (South Tower)
49.9222,-114.6375, Gould Dome
53.9333,-119.1167, Grande Mountain
49.7,-114.4167, Grassy Mountain
49.9236,-114.5597, Grassy Ridge (Dutch Creek)
53.1028,-118.1542, Grassy Ridge (Jasper)
49.3097,-114.4417, Gravenstafel Ridge
50.6236,-114.625, Green Mountain
50.1992,-114.9386, Greenhills Range
52.9444,-117.9278, Grisette Mountain
50.7611,-115.1167, Grizzly Peak (Alberta)
50.0375,-114.9681, Grizzly Peak (BC)
51.0833,-115.2667, Grotto Mountain
50.4028,-114.6042, Gunnery Mountain
50.8306,-115.2586, Gusty Peak
51.0636,-115.4008, Ha Ling Peak
51.3833,-116.2367, Haddo Peak
51.5861,-116.7167, Hagen Peak
51.1014,-115.95, Haiduk Peak
50.2097,-114.4569, Hailstone Butte
51.9111,-116.6278, Hall Tower
51.2444,-116.4569, Hanbury Peak
53.0139,-118.0167, Hawk Mountain
51.0944,-116.0083, Hawk Ridge
51.0403,-115.1347, Heart Mountain
51.475,-116.0542, Heather Ridge
51.3167,-115.9056, Helena Ridge
52.7667,-117.4833, Helmet Mountain (Alberta)
51.1778,-116.3417, Helmet Mountain (BC)
51.4236,-115.9167, Hickson Peak
50.5886,-114.9914, Highwood Ridge
52.1903,-117.1764, Hilda Peak
49.5333,-114.4167, Hillcrest Mountain
49.3917,-114.5694, Hollebeke Mountain
52.825,-118.4236, Holloway Rock
50.4217,-114.6314, Holy Cross Mountain (Alberta)
53.775,-120.7972, Holy Cross Mountain (BC)
50.4264,-114.8689, Horned Mountain
52.3514,-116.8236, Horseshoe Mountain
51.8128,-116.6806, Howse Peak
52.4167,-118.6333, Hugh Allan Ridge
49.5828,-115.4156, Hungary Peak
51.8417,-116.2111, Icefall Mountain
51.8486,-117.1792, Icefall Peak
52.0389,-115.4806, Idlewilde Mountain
53.7792,-120.125, Idol Peak
50.3972,-115.7861, Indian Head Mountain
51.8694,-116.0125, Indian Lookout
50.9292,-115.75, Indian Peak
52.8181,-118.1764, Indian Ridge
53.5333,-119.95, Interpass Ridge
53.8,-120, Intersection Mountain
51.125,-116.0083, Isabelle Peak
50.1264,-114.4958, Isola Peak
51.5436,-116.5761, Isolated Peak
53.3667,-119.5667, Jackpine Mountain
51.6944,-116.85, Jones Peak
50.95,-114.9083, Jumpingpound Mountain
50.5472,-114.6944, Junction Mountain
49.2042,-114.2722, Jutland Mountain
54.0778,-119.9972, Kakwa Mountain
51.2083,-116.75, Kapristo Mountain
52.8319,-118.3958, Kataka Mountain
51.8811,-116.7614, Kaufmann Peaks (North)
51.8786,-116.7567, Kaufmann Peaks (South)
51.8889,-117.1792, Kemmel Mountain
49.0764,-114.325, Kenow Mountain
49.0236,-114.2667, King Edward Peak
54.0556,-120.5444, Kisano Mountain
49.1175,-114.1494, Kishinena Peak
49.025,-114.2333, Kishinena Ridge
53.9708,-120.4403, Kitchi Mountain
51.5222,-116.6097, Kiwetinok Peak
53.0014,-119.2167, Klapperhorn Mountain
53.7667,-119.1333, Knife Mountain
54.0667,-120.3736, Koona Mountain
51.8958,-117.1417, La Clytte Mountain
49.2,-114.3167, La Coulotte Peak
49.1903,-114.2889, La Coulotte Ridge
53.9833,-119.9667, La Creche Mountain
51.6944,-115.4736, Labyrinth Mountain
50.8917,-115.8667, Lachine Mountain
51.8833,-117.3833, Ladylove Mountain
49.1569,-113.9167, Lakeview Ridge
49.7306,-115.5917, Lakit Mountain
49.1083,-114.3653, Langemarck Mountain
52.7125,-117.5583, Leah Peak
52.8819,-118.6083, Leather Peak
52.7444,-118.1097, Lectern Peak
51.9097,-117.1417, Lens Mountain
53.0206,-117.3822, Leyland Mountain
52.4458,-117.9153, Lick Peak
51.9,-117.7833, Lid Mountain
52.1028,-117.0667, Lighthouse Tower
51.5514,-116.4125, Lilliput Mountain
51.9333,-115.4333, Limestone Mountain (Clearwater)
50.8583,-115.1569, Limestone Mountain (Kananaskis)
51.1833,-116.3, Limestone Peak
52.0736,-116.6597, Lion Peak
52.0722,-116.6444, Lioness Peak
51.425,-116.0972, Lipalian Mountain
52.2444,-117.7333, Listening Mountain
52.2736,-117.4361, Little Alberta
51.6694,-116.1083, Little Cataract Peak
51.5903,-116.2778, Little Hector
51.3514,-116.3764, Little Odaray
51.0247,-115.3325, Little Sister
53.8,-119.4667, Llama Mountain
52.5806,-117.4833, Llysfran Peak
49.2167,-114.1014, Loaf Mountain
50.6792,-115.4389, Lockwood Peak
51.0931,-115.1389, Loder Peak
49.1042,-114.125, Lone Mountain
49.6444,-115.5667, Lone Peak
52.3667,-116.9333, Longview Mountain
50.6844,-115.9625, Lookout Point
49.1264,-114.0917, Lost Mountain
52.8833,-118.575, Lucerne Peak
50.865,-115.6486, Lunette Peak
53.025,-117.4306, Luscar Mountain
51.4861,-115.9736, Lychnis Mountain
53.1258,-119.0492, Lynx Mountain
49.2417,-114.3083, Lys Ridge
49.7306,-114.5236, Ma Butte
52.7583,-118.2139, Majestic Mountain
53.0456,-117.7811, Makwa Ridge
52.6528,-117.3972, Maligne Mountain
52.4583,-118.2292, Mallard Peak
51.1542,-116.3972, Manganese Mountain
54.2375,-120.3847, Manitou Mountain
52.7764,-118.1889, Manx Peak
51.9083,-115.2083, Marble Mountain (James River)
52.3528,-117.0528, Marble Mountain (Jasper)
51.7569,-116.45, Marmot Mountain (Banff)
52.7903,-118.125, Marmot Mountain (Jasper)
51.2333,-116.4236, Martin's Peak
50.86,-115.5517, Marvel Peak
51.1819,-115.7944, Massive Mountain
52.6083,-118.3333, Mastodon Mountain
53.2583,-120.1167, McBride Peak
52.6517,-118.3064, McDonnell Peak
52.3917,-118.175, McGillivray Ridge
50.0439,-115.5636, McLean Peak
52.7667,-117.2833, Meda Mountain
50.0806,-115.4333, Melvin Peak
51.5181,-116.125, Merlin Castle
53.0028,-117.8667, Merlin Ridge
51.8375,-116.9917, Messines Mountain
51.4842,-116.5175, Michael Peak
49.5078,-114.7192, Michel Head
51.0219,-115.3411, Middle Sister
51.8014,-116.6569, Midway Peak
52.8458,-118.3833, Miette Hill
52.6528,-118.3833, Minotaur Peak
52.1389,-116.7472, Minster Mountain
51.2889,-116.3486, Misko Mountain
49.0597,-114.3375, Miskwasini Peak
50.6722,-114.6569, Missinglink Mountain
50.5542,-114.91, Mist Mountain
51.7114,-116.5853, Mistaya Mountain
51.3772,-116.9489, Moberly Peak
51.6139,-116.1967, Molar Mountain
53.0019,-118.4278, Monarch Mountain
51.0778,-115.6097, Monarch Ramparts
52.0056,-117.025, Monchy Mountain
52.5806,-117.3917, Monkhead Mountain
51.8611,-117.0361, Mons Peak
53.3333,-118.95, Monte Cristo Mountain
54.1236,-120.2514, Moonias Mountain
50.9403,-114.8389, Moose Mountain
53.0333,-118.0667, Morro Peak
51.0953,-116.2153, Mount 10060
51.1094,-116.2325, Mount 10240
51.38,-116.2475, Mount Aberdeen
50.4417,-115.1194, Mount Abruzzi
52.4042,-117.5264, Mount Adam Joachim
53.2694,-118.0722, Mount Aeolus
51.7347,-117.0483, Mount Alan Campbell
52.2875,-117.4769, Mount Alberta
50.8,-115.6069, Mount Alcantara
49.0236,-113.9681, Mount Alderson
51.9806,-117.1986, Mount Alexandra
50.9569,-115.225, Mount Allan
51.2919,-116.22, Mount Allen
50.9403,-115.5333, Mount Allenby
52.0375,-116.9819, Mount Amery
52.2556,-117.8333, Mount Amundsen
51.6119,-116.2742, Mount Andromache
52.1739,-117.2361, Mount Andromeda
53.1797,-119.2019, Mount Anne-Alice
50.5292,-115.0944, Mount Aosta
50.6075,-114.9675, Mount Arethusa
50.35,-114.7639, Mount Armstrong
50.8692,-115.6511, Mount Assiniboine
51.3,-115.4861, Mount Astley
52.1814,-117.2058, Mount Athabasca
51.8042,-116.2889, Mount Augusta
51.4167,-115.9917, Mount Avens
51.3239,-115.4328, Mount Aylmer
52.4486,-117.0222, Mount Aztec
51.3061,-116.1631, Mount Babel
50.6972,-115.4097, Mount Back
49.4361,-114.2722, Mount Backus
53.6403,-120.4431, Mount Bagg
51.6658,-116.5967, Mount Baker
52.8,-117.3333, Mount Balcarres
51.0117,-115.0492, Mount Baldy
51.5656,-116.4661, Mount Balfour
52.75,-117.3, Mount Balinhard
51.1561,-116.0072, Mount Ball
51.7056,-116.8097, Mount Barlow
51.7083,-116.9167, Mount Barnard
50.7875,-114.6556, Mount Barwell
50.475,-115.1639, Mount Battisti
49.1278,-114.1278, Mount Bauerman
53.5431,-118.3986, Mount Bazalgette
50.6694,-115.2903, Mount Beatty
53.0333,-118.6167, Mount Beaupre
52.5111,-117.9222, Mount Belanger
51.2833,-116.1014, Mount Bell
51.7611,-116.8653, Mount Bergne
50.6764,-116.0425, Mount Berland
53.0583,-117.5042, Mount Berry
53.35,-119.3833, Mount Bess
51.3225,-116.3075, Mount Biddle
49.7522,-115.6125, Mount Bill Nye
50.1494,-115.0186, Mount Bingay
50.7861,-115.3667, Mount Birdwood
49.6075,-115.1342, Mount Bisaro
50.44,-114.8769, Mount Bishop
53.2069,-118.2264, Mount Bistre
50.6944,-115.2417, Mount Black Prince
52.4833,-118.7167, Mount Blackman
49.0931,-114.0333, Mount Blakiston
50.7264,-115.0728, Mount Blane
50.3472,-114.9542, Mount Bleasdell
50.9114,-115.2428, Mount Bogart
50.3306,-114.7986, Mount Bolton
49.3889,-114.625, Mount Borsato
49.0083,-113.8667, Mount Boswell
51.4636,-116.3328, Mount Bosworth
51.1319,-115.775, Mount Bourgeau
51.3014,-116.1894, Mount Bowlen
53.7667,-119.2333, Mount Braithwaite
52.3208,-118.0028, Mount Bras Croche
52.5511,-117.355, Mount Brazeau
51.1611,-115.8222, Mount Brett
51.2444,-115.6556, Mount Brewster
52.9681,-118.525, Mount Bridgland
49.2967,-114.9903, Mount Broadwood
50.7375,-115.0806, Mount Brock
52.3792,-118.2306, Mount Brown
52.2828,-118.0561, Mount Bruce
50.7819,-115.6056, Mount Brussilof
50.5,-115.8333, Mount Bryan
53.0167,-117.5778, Mount Bryant (Jasper)
50.9069,-114.9903, Mount Bryant (Kananaskis)
52.0411,-117.33, Mount Bryce
53.8861,-120.1458, Mount Buchanan
51.7181,-116.9194, Mount Bulyea
51.4267,-116.5031, Mount Burgess
50.2903,-114.5236, Mount Burke
50.7097,-115.0611, Mount Burney
50.6417,-114.8597, Mount Burns
50.7722,-115.325, Mount Burstall
50.8278,-115.525, Mount Byng
50.4667,-115.1417, Mount Cadorna
51.6833,-116.7792, Mount Cairnes
51.8375,-116.9819, Mount Cambrai
53.6014,-118.4, Mount Campion
52.85,-117.3, Mount Cardinal
51.4689,-116.5875, Mount Carnarvon
54.1597,-120.3708, Mount Carr-Hilton
49.0319,-114.0006, Mount Carthew
50.5278,-115.1667, Mount Castelnau
50.9078,-115.5728, Mount Cautley
53.0111,-119.3, Mount Chamberlin
51.1556,-115.3333, Mount Charles Stewart
52.6111,-117.5111, Mount Charlton
51.8406,-116.6831, Mount Chephren
50.8072,-115.2631, Mount Chester
52.1947,-117.9517, Mount Chettan
52.6611,-117.2694, Mount Chief Warden
53.4,-119.3833, Mount Chown
52.53,-117.8094, Mount Christie
52.8056,-118.4125, Mount Clairvaux
52.2475,-117.9583, Mount Clemenceau
52.07,-116.6825, Mount Cline
52.7106,-118.23, Mount Clitheroe
52.1208,-116.9236, Mount Coleman
53.0014,-117.9861, Mount Colin
50.9722,-115.2, Mount Collembola
51.6169,-116.5897, Mount Collie
52.1478,-117.4406, Mount Columbia
52.4042,-117.575, Mount Confederation
50.4167,-115.0833, Mount Connor
51.7639,-116.7931, Mount Conway
50.55,-115.2333, Mount Cordonnier
50.7383,-114.9469, Mount Cornwall
50.3003,-114.7814, Mount Cornwell
49.3917,-114.6667, Mount Corrigan
51.2014,-115.6889, Mount Cory
51.2875,-115.2792, Mount Costigan
53.8833,-120.0006, Mount Cote
49.5583,-114.5708, Mount Coulthard
52.9611,-117.9667, Mount CR2
50.6764,-115.4, Mount Cradock
49.0764,-113.9278, Mount Crandell
0,0, Mount Creswell
52.2694,-117.3917, Mount Cromwell
50.7947,-116.0578, Mount Crook
53.9403,-120.1667, Mount Cross
52.1,-118.25, Mount Cummins
53.1736,-118.1833, Mount Cumnock
50.8042,-115.4917, Mount Currie
50.8208,-115.8772, Mount Daer
52.2,-118.3833, Mount Dainard
52.6,-116.9333, Mount Dalhousie
51.5222,-116.3942, Mount Daly
49.4694,-114.5917, Mount Darrah
51.8389,-116.8264, Mount David
51.4061,-115.3397, Mount Davidson
50.5181,-115.1528, Mount De Gaulle
51.725,-116.7833, Mount De Margerie
50.215,-115.7536, Mount De Smet
53.6833,-119.6333, Mount de Veber
53.5736,-118.4556, Mount de Wind
51.3722,-116.4792, Mount Dennis
50.7878,-115.1042, Mount Denny
51.7556,-116.9667, Mount Dent
51.5947,-116.6058, Mount Des Poilus
51.375,-116.7, Mount Deville
54.0236,-120.5694, Mount Dimsdale
49.8222,-115.4417, Mount Dingley
50.7572,-115.7344, Mount Docking
49.8347,-114.6597, Mount Domke
49.8611,-115.475, Mount Doolan
50.2833,-115.425, Mount Dorman
51.525,-115.9667, Mount Douglas
49.2039,-114.7525, Mount Doupe
53.1181,-117.6514, Mount Drinnan
52.9417,-117.8903, Mount Dromore
51.5917,-116.0097, Mount Drummond
51.1486,-116.2722, Mount Drysdale
51.3556,-116.4528, Mount Duchesnay
49.1556,-113.9708, Mount Dungarvan
52.2611,-118.4194, Mount Dunkirk
50.5903,-114.5472, Mount Dyson
51.2053,-115.6692, Mount Edith
52.6672,-118.0569, Mount Edith Cavell
50.5417,-115.1333, Mount Elkan
52.1472,-117.8278, Mount Ellis
50.865,-115.3108, Mount Engadine
52.275,-117.4056, Mount Engelhard
51.2583,-116.5003, Mount Ennis
51.9611,-116.9194, Mount Erasmus
52.6319,-118.2667, Mount Erebus
49.7167,-114.7417, Mount Erickson
52.4181,-118.0458, Mount Ermatinger
52.1028,-116.4528, Mount Ernest Ross
49.8889,-114.6847, Mount Erris
52.7667,-118.2097, Mount Estella
50.2722,-114.7569, Mount Etherington
50.7658,-115.0958, Mount Evan-Thomas
52.4417,-118.1167, Mount Evans
51.1175,-115.2261, Mount Fable
50.2153,-114.7472, Mount Farquhar
52.2944,-118.0222, Mount Farrar
51.2978,-116.1631, Mount Fay
49.5278,-115.1194, Mount Fernie
53.7333,-119.9, Mount Fetherstonhaugh
51.4308,-116.4622, Mount Field
51.2219,-115.69, Mount Fifi
49.7333,-115.4833, Mount Fisher
52.8306,-118.4556, Mount Fitzwilliam
0,0, Mount Florence
50.5736,-115.1569, Mount Foch
50.0897,-115.2175, Mount Folk
51.8597,-116.9317, Mount Forbes
53.6667,-119.7333, Mount Forget
50.2686,-115.1106, Mount Forsythe
50.8917,-115.4097, Mount Fortune
50.5708,-115.1167, Mount Fox
52.3139,-116.8861, Mount Frances
52.6567,-118.3183, Mount Fraser
49.8556,-115.1, Mount Frayn
50.7278,-115.3056, Mount French
51.7428,-116.9458, Mount Freshfield
52.5503,-117.9106, Mount Fryatt
51.8833,-116.4278, Mount Fuhrer
50.8222,-114.9611, Mount Fullerton
49.9556,-115.3444, Mount Gagnebin
50.8389,-115.275, Mount Galatea
49.1208,-113.9472, Mount Galwey
51.7986,-116.9139, Mount Garth
50.1208,-114.7375, Mount Gass
53.5778,-118.2972, Mount Gaunce
52.3361,-117.4503, Mount Gec
