Latitude,Longitude,Name
54.3419,-125.8879,Carnoustie (Burns Lake)
49.2589,-122.7329,Carnoustie (Port Coquitlam)
49.0193,-118.2056,Cascade Par Three
49.3071,-117.6199,Castlegar
48.45535364,-123.3435763,Cedar Hill Municipal
49.17472709,-122.3377008,Cedar Ridge
49.2234,-123.0211,Central Park Pitch & Putt
49.1607,-117.52,Champion Lakes
49.1435,-121.991,Cheam Par Three
49.195,-119.532,Cherry Grove
49.1264,-122.065,Chilliwack
49.0192,-118.205,Christina Lake
51.651,-121.298,Coach & Waggon
50.23268765,-119.0145023,Coldstream Golf
49.675,-124.9235,Comox
50.511388,-115.999935,Copper Point
48.531,-123.374,Cordova Bay
49.0608,-123.865,Cottonwood
49.15138364,-123.068646,Country Meadows
49.11121772,-123.0717864,Cove Links
48.7506,-123.669,Cowichan
49.1446,-122.8,Coyote Creek
49.5089,-115.744,Cranbrook
49.0471,-116.496,Creston
49.7127,-124.958,Crown Isle Resort
49.0742,-121.967,Cultus Lake
55.7742,-120.267,Dawson Creek
49.1011,-122.8965,Delta
54.0283,-132.072,Dixon Entrance
52.9503,-122.443,Dragon Lake
48.8077,-123.752,Duncan Meadows
50.64,-120.085,Eagle Point
50.529618,-116.02709,Eagle Ranch
50.8472,-118.953,Eagle River
49.355,-124.405,Eaglecrest (Qualicum Beach)
49.0863,-123.887,Eaglequest Golf Centre (Nanaimo)
49.2252,-123.193,Eaglequest Golf Centre (Vancouver)
50.709176,-116.13242,Edgewater Hilltop Par Three
49.1988,-122.419,Eighteen Pastures
50.12037734,-122.9432778,Fairmont Chateau Whistler
50.3327,-115.857,Fairmont Hot Springs
49.1651,-119.5923,Fairview Mountain
49.2771,-124.124,Fairwinds
49.8744,-118.073,Fauquier
49.5163,-115.047,Fernie
49.1799,-122.5975,Fort Langley
49.034664,-122.227806,Fraserglen
49.2142,-123.052,Fraserview
49.58274872,-123.217244,Furry Creek
49.15816,-123.831,Gabriola
48.8953,-123.3455,Galiano
49.8408,-119.381,Gallaghers Canyon
49.7054,-124.894,Glacier Greens
48.6307,-123.456,Glen Meadows
49.3647,-123.2775,Gleneagles
49.7303,-126.092,Gold River
51.3325,-117.007,Golden
49.29244559,-122.6170027,Golden Eagle
48.4415,-123.4025,Gorge Vale
49.4802,-117.3073,Granite Pointe
49.1765,-123.069,Greenacres
49.1475,-122.802,Guildford
49.2254,-122.558,Hacker's Haven Par Three
49.274723,-121.78399,Harrison Resort (formerly Oak Tree)
49.8571,-119.425,Harvest
49.016,-122.72,Hazelmere
48.456,-123.311,Henderson Park
48.4661,-123.4523,Highland Pacific
50.252,-119.2456,Hillview
54.0716,-128.634,Hirsch Creek
49.2671,-124.776,Hollies Executive (Pleasant Valley)
49.388,-121.431,Hope
54.4181,-126.632,Houston
48.381,-123.73,John Phillips Memorial
48.4454,-123.4626,Juan de Fuca Parks
50.7123,-120.4473,Kamloops
49.9068,-116.908,Kaslo
49.8915,-119.454,Kelowna
49.9222,-119.378,Kelowna Springs
49.277,-122.9777,Kensington Pitch & Putt
49.0442,-118.8905,Kettle Valley
49.635388,-115.963985,Kimberley
49.06495731,-123.0233242,Kings Links
49.122072,-121.951413,Kinkora
49.687094,-116.811975,Kokanee Springs
51.599758,-120.116201,Lacarya
48.976476,-123.805892,Ladysmith
50.016671,-119.493371,Lake Okanagon
56.328582,-121.005589,Lake Point
49.22465902,-123.1124229,Langara
49.0814,-122.626066,Langley
49.071467,-122.227832,Ledgeview
49.274249,-117.637558,Little Bear
49.08042,-125.7838,Long Beach
49.7027,-124.9385,Longlands
50.249693,-118.9466,Lumby
55.3243,-123.086802,Mackenzie
49.210871,-122.644417,Maple Ridge
48.8264,-124.1922,March Meadows
49.217699,-123.159321,Marine Drive
49.174404,-123.035122,Mayfair Lakes
50.696827,-120.381036,McArthur Island
49.220903,-123.169354,McCleery
50.497569,-120.794841,Meadow Creek
49.226633,-122.67637,Meadow Garden
49.184841,-121.898426,Meadowlands
52.81989613,-119.2736802,Melsview Links
49.02157,-122.756954,Meridian
50.118071,-120.793565,Merritt
48.39,-123.5258,Metchosin
49.839871,-119.473857,Michaelbrook Ranch
49.147204,-122.35578,Mission
49.857106,-119.424859,Mission Creek
54.011254,-125.056441,Molyhills
49.065165,-122.781431,Morgan Creek
49.3337,-124.3645,Morningstar
48.9143,-123.715,Mount Brenton
48.48115,-123.353,Mount Douglas
53.560749,-127.943436,Mount Du Bose
50.68784,-120.321851,Mount Paul
50.016129,-114.917446,Mountain Meadows
49.7203,-124.9982,Mulligans
49.334674,-123.108509,Murdo Frazer Par 3
49.141457,-123.08133,Mylora
49.7928,-124.4621,Myrtle Point
50.235079,-117.768793,Nakusp Centennial
49.19887,-123.9844,Nanaimo
49.480301,-117.30723,Nelson
49.09007,-122.639578,Newlands
50.14248024,-122.9473464,Nicklaus North
50.1592,-120.511618,Nicola Valley
49.068601,-122.835593,Nico-Wynd
49.194986,-119.532186,Nk'Mip Canyon
49.321544,-122.979462,Northlands
49.12462316,-122.763275,Northview
49.274723,-121.78399,Oak Tree (now called Harrison Resort)
48.4034,-123.5193,Olympic View
54.045218,-124.005423,Omineca
49.015403,-119.489795,Osoyoos
49.8672,-125.1196,Pacific Playgrounds
49.008973,-122.752572,Peace Portal
50.305793,-122.76166,Pemberton Valley
49.623586,-124.004882,Pender Harbour
48.8044,-123.31,Pender Island
49.493721,-119.609407,Penticton
49.3344,-124.42665,Pheasant Glen
49.511045,-119.624053,Pine Hills
53.884798,-122.77069,Pine Valley
50.668832,-120.190027,Pineridge
49.250093,-122.691471,Pitt Meadows
49.16997,-121.978477,Players Arms Recreation Center
49.2671,-124.776,Pleasant Valley (Hollies)
49.491223,-119.554618,Pleasant Valley Par Three (Penticton)
49.229628,-123.180056,Point Grey
49.787759,-119.728809,Ponderosa
58.85409,-122.834597,Poplar Hills
49.070919,-122.536128,Poppy Estates
50.386098,-127.452145,Port Alice
50.188323,-119.389422,Predator Ridge
53.896626,-122.771362,Prince George
54.307801,-130.318968,Prince Rupert Centennial
49.452353,-120.52459,Princeton
48.5048,-123.4446,Prospect Lake
49.1745,-123.9729,Pryde Vista
49.3541,-124.441,Qualicum Beach Memorial
49.238436,-123.110836,Queen Elizabeth Pk Pitch &Putt
52.950212,-122.442578,Quesnel
49.163916,-123.188027,Quilchena
50.619441,-116.079008,Radium Hot Springs
49.067269,-117.788509,Red Stone Resort (Rossland Trail)
49.1630087,-122.6159322,Redwoods
51.013029,-118.226865,Revelstoke
49.132547,-123.124351,Richmond
49.170948,-122.9954595,Richview Golf Centre
49.752996,-116.854305,Riondel
50.249196,-118.705439,River Ridge
50.653335,-120.005909,Rivershore Estates
49.500752,-119.611846,Riverside Par Three
54.766626,-127.124713,Riverside Recreation Ctr (Par Three)
49.2012,-122.9896,Riverway Public
49.067269,-117.788509,Rossland Trail (Red Stone Resort)
48.44364,-123.4893,Royal Colwood
48.50338,-123.39,Royal Oak
50.434014,-119.189312,Royal York
49.124564,-122.089137,Royalwood
49.27342,-123.03069,Rupert Park Pitch & Putt
49.162974,-117.2581,Salmo District
50.674018,-119.217772,Salmon Arm
48.87111,-123.5285,Salt Spring Island
49.160273,-123.067822,Savage Creek
50.808603,-121.3072,Semlin Valley
50.02019,-125.26706,Sequoia Springs
50.5901,-127.3061,Seven Hills
49.315308,-122.967706,Seymour
49.942632,-119.385055,Shadow Ridge
49.860236,-119.6105,Shannon Lake
50.742697,-119.22778,Shannon's Recreation Park
49.233382,-123.208867,Shaughnessy
50.643185,-121.89841,Sheep Pasture
50.870009,-119.383399,Shuswap Lake Estates
54.5117,-128.516015,Skeena Valley
50.009364,-117.38339,Slogan Lake
54.796228,-127.189054,Smithers
50.358866,-119.285919,Spallumcheen
49.725606,-114.88399,Sparwood
50.613951,-116.081077,Springs at Radium
49.734362,-123.117619,Squamish Valley
49.338545,-119.635239,St Andrew's By-The-Lake
49.58566159,-115.7590338,St. Eugene Mission Resort
49.292792,-123.146504,Stanley Park Pitch & Putt
49.9292,-125.2095,Storey Creek
49.619471,-119.678902,Sumac Ridge
49.555896,-119.695225,Summerland
50.88409097,-119.886029,Sun Peaks
50.686674,-120.298496,Sun Rivers
49.7347,-125.0029,Sunnydale
49.10464,-122.70085,Sunrise Par Three
49.941423,-119.350683,Sunset Ranch
49.432777,-123.647457,Sunshine Coast
48.575,-123.4028,Sunshine Hills
49.118846,-122.931602,Sunshine Woods
50.825398,-119.690127,Sunshore
49.143184,-122.755575,Surrey
49.307059,-122.656419,Swan-E-Set
49.104362,-122.571788,Tall Timber
49.906717,-119.347304,The Club at Tower Ranch
50.77972,-120.33048,The Dunes
49.955299,-119.395516,The Okanagan
50.253113,-119.352777,The Rise
50.724521,-120.670636,Tobiano
49.68408643,-115.9964756,Trickle Creek
49.03180005,-123.0831977,Tsawwassen
55.138725,-121.022866,Tumbler Ridge
49.334937,-119.723342,Twin Lakes
49.26404,-123.229378,University
48.45,-123.3085,Uplands
49.07842,-122.317369,Valley Golf Center
49.65831,-117.51331,Valley View
49.251827,-122.876862,Vancouver
50.246839,-119.266062,Vernon
48.4182,-123.3,Victoria
49.30593612,-122.8071164,Westwood Plateau
50.114451,-122.959971,Whistler
52.11663,-122.149222,Williams Lake
54.418251,-126.631865,Willow Grove
53.242795,-131.812245,Willows Golf
49.2444,-124.1008,Winchelsea
50.46663,-115.947495,Windermere Valley
53.844927,-122.826622,Yellowhead Grove
48.466021,-123.452146,Highland Pacific Golf
-64.02852,46.91463,St. Felix G&CC (9/36)
-64.16518,46.74192,Mill River GC (18/72)
-63.82177,46.40237,Summerside G&CC (18/72)
-63.5358,46.51043,Serenity Valley GC (9/36)
-63.55297,46.44282,Red Sands GC (9/32)
-63.5057,46.5207,French River GC (18/67)
-63.40258,46.48492,The Eagles Glenn GC (18/72)
-63.3884,46.4731,Forest Hills G&CC (9/36)
-63.38075,46.48774,Green Gables GC (18/72)
-63.43932,46.4492,Andersons Creek GC (18/72)
-63.35903,46.41527,Glasgow Hills R&GC (18/72)
-63.2518,46.4223,Rustico Resort G&TC (18/72)
-63.34467,46.20232,Strathgarteny Highlands GC (9/27)
-63.2651,46.2099,"Dog River GC (18/71, 9/35)"
-63.116,46.4122,Stanhope G&CC (18/72)
-63.2062,46.1597,Glen Afton GC (18/70)
-63.17775,46.18342,Countryview GC (9/36)
-63.10881,46.26115,Belvedere GC (18/72)
-63.09423,46.21417,Fox Meadows G&CC (18/72)
-63.09423,46.21417,Canadian Golf Academy
-63.02913,46.19777,Vistabay GC (9/34)
-63.7967,46.4308,Crowbush Cove (18/72)
-62.76253,46.29505,Peakes Tee (9/?)
-62.83608,46.23067,Avondale (18/72)
-63.91453,46.09283,Belfast Highlands (9/37)
-63.6592,46.2996,Beaver Valley (18/70)
-63.3362,46.3598,Rollo Bay (9/35)
-62.62273,46.00817,Eagle's View (9/36)
-62.52346,46.04963,"Seal Cove (Short 9, Beginner Course)"
-62.58892,46.20122,Brudenell River (18/72)
-62.5816,46.204,Dundarave (18/72)
-62.58923,46.2015,Calloway Divine Nine (Executive 9/30)
-63.34198,46.45212,"Line Road Triple Challenge (3 Hole, 9 Tees)"
-72.566063,45.642391,Club de Golf Acton Vale; 1000 Route 116; Acton Vale; Quebec;Canada; J0H 1A0;Holes: 27 Type: Public Phone: 450.549.5885 Fax: 450.549.5613
-67.399345,48.44585,Club de Golf Revermont; 146 du Golf; Amqui; Quebec;Canada; G0J 1B0; Holes: 18 Type: Semi-Private Phone: 418.629.2180 Fax: 418.629.1326
-74.61908,45.98228,Arundel Golf & Country Club; 60 Chemin du Golf; Arundel; Quebec;Canada; J0T 1A0; Holes: 18 Type: Semi-Private Phone: 819.687.8383 Fax: 819.687.8385
-71.931351,45.783707,Club de Golf Asbestos; 375 Chemin de Golf; Asbestos; Quebec;Canada; G1T 3M7; Holes: 18 Type: Public Phone: 819.879.7782 Fax: 819.879.7917
-75.780899,45.409473,Club de Golf Champlain; 1145 Chemin Aylmer; Aylmer; Quebec;Canada; G9H 5E1; Holes: 18 Type: Semi-Private Phone: 819.777.0449 Fax: 819.777.7343
-75.829224,45.40345,Club de Golf Gatineau; 255 Ch Edey; Aylmer; Quebec;Canada; J9J 1T7; Holes: 18 Type: Semi-Private Phone: 819.684.8601 Fax: 819.684.7700
-75.856026,45.474159,Club de Golf Kingsway Parc; 1461 Chemin de La Montagne; Aylmer; Quebec;Canada; J9H 5E1; Holes: 18 Type: Semi-Private Phone: 819.827.1855 Fax: 819.827.0800
-75.76519,45.415054,Royal Ottawa Golf Club; 1405 Aylmer Rd; Aylmer; Quebec;Canada; J9H 5E4; Holes: 27 Type: Private Phone: 819.777.3866 Fax: 819.777.6345
-68.262558,49.203743,Club de Golf Baie Comeau; 1700 Rue de Bretagne; Baie Comeau; Quebec;Canada; G5C 3S3; Holes: 18 Type: Semi-Private Phone: 418.295.1819 Fax: 418.295.1828
-73.886436,45.427872,Club de Golf Fresh Meadows; 505 Elm Ave; Beaconsfield; Quebec;Canada; H9W 2E5; Holes: 9 Type: Public Phone: 514.697.4036
-71.343399,46.846592,Club de Golf St. Georges; CP 123 St Georges ESt; Beauce; Quebec;Canada; G5Y 5C4; Holes: 18 Type: Semi-Private Phone: 418.228.3250 Fax: 418.228.6579
-70.757401,46.2743,Club de Golf Beauceville; 827 Chemin du Golf; Beauceville; Quebec;Canada; G0F 1A0; Holes: 18 Type: Semi-Private Phone: 418.774.4141 Fax: 418.774.4140
-70.91112,47.06761,Le Grand Vallon Golf Course; 2000 boul Beaupre; Beaupre; Quebec;Canada; G0A 1E0; Holes: 18 Type: Resort Phone: 418.827.4561 Fax: 418.827.3121
-74.031021,45.799183,Club de Golf Jerome; 1333 Montee Ste Therese; Bellefeuille; Quebec;Canada; J0R 1A0; Holes: 18 Type: Public Phone: 450.436.2335 Fax: 450.431.5297
-73.214127,45.559635,Club de Golf de Beloeil; 425 Deschenes; Beloeil; Quebec;Canada; J3G 4S8; Holes: 18 Type: Private Phone: 450.467.0243 Fax: 450.467.9537
-73.87025,45.71638,Le Blainvillier Country Club; 200 Chemin du Blainviller; Blainville; Quebec;Canada; J7C 4X6; Holes: 36 Type: Private Phone: 450.433.1444 Fax: 450.433.5121
-71.159912,46.90012,Club de Golf Royal Quebec 65 Rue Berard Boischatel; Quebec;Canada; G0A 1H0; Holes: 36 Type: Private Phone: 418.822.0331 Fax: 418.822.1240
-65.483978,48.042381,Club de Golf de Fauvel Bonaventure; Quebec;Canada; G0C 1E0; Holes: 18 Type: Public Phone: 418.752.3161 Fax: 418.752.2005
-73.443573,45.585632,Club de Golf Boucherville 300 Boul de Mortange Boucherville; Quebec;Canada; G4B 1B5; Holes: 18 Type: Private Phone: 450.655.9063 Fax: 450.655.4089
-71.211868,46.883816,Golf des Iles Hwy 20 Exit 1 Boucherville; Quebec;Canada; J4B 9Z7; Holes: 18 Type: Public Phone: 450.670.4522 Fax: 450.670.4659
-72.639854,45.313446,Club de Golf Bromont 95 Montmorency Bromont; Quebec;Canada; J2L 2J1; Holes: 18 Type: Public Phone: 450.534.1199 Fax: 450.534.2142
-72.701759,45.318859,Club De Golf Des Lacs 1632 Route Pierre Laporte Bromont; Quebec Canada J2L 2W7; Holes: 18 Type: Public Phone: 450.534.0808 Fax: 450.534.0046
-72.668037,45.328278,Club de Golf Le Royal Bromont 400 Ch Compton Bromont; Quebec;Canada; J2L 1E9; Holes: 18 Type: Semi-Private Phone: 450.534.4653 Fax: 450.534.4577
-73.435593,45.45092,Golf Municipal de Brossard 4700 Lapinere Brossard; Quebec;Canada; G4Z 3H8; Holes: 18 Type: Public Phone: 450.923.7035 Fax: 450.445.7525
-75.412163,45.596615,Club de Golf Buckingham 105 Belanger Buckingham; Quebec;Canada; J8L 2X2; Holes: 18 Type: Semi-Private Phone: 819.986.8035 Fax: 819.986.3106
-71.511833,45.472858,Club De Golf Pen- Y -Bryn 307 Rue Golf Bury; Quebec;Canada; J0B 1J0; Holes: 9 Type: Semi-Private Phone: 819.872.3488
-75.882088,45.608982,Club de Golf St. Anicet 915 Chemin Mont Cascades Cantley; Quebec;Canada; J8V 3B2; Holes: 18 Type: Semi-Private Phone: 819.459.2980 Fax: 819.459.3182
-71.363289,46.738342,Club de Golf de Cap Rouge 4600 St Felix Cap Rouge; Quebec;Canada; G1Y 3B3; Holes: 18 Type: Semi-Private Phone: 418.653.9381 Fax: 418.653.7283
-73.29328,45.46317,Club de Golf Chambly 2466 Martell; Chambly; Quebec;Canada; J3L 1V8; Holes: 36 Type: Semi-Private Phone: 450.658.6812 Fax: 450.658.4673
-64.684158,48.35704,Club de Golf de Grand Pabos 200 Commercial W CP 1358 Chandler; Quebec;Canada; G0C 1K0; Holes: 9 Type: Semi-Private Phone: 418.689.3255 Fax: 418.689.4424
-71.366539,46.925072,Club De Golf Charlesbourg 2180 Ch La Grande Ligne Charlesbourg; Quebec;Canada; G2N 2G3; Holes: 18 Type: Semi-Private Phone: 418.841.3000 Fax: 418.841.3669
-71.35215,46.905872,Golf des Plaines 70 du Monarque Charlesbourg; Quebec;Canada; G2N 1E1; Holes: 9 Type: Semi-Private Phone: 418.847.4937 Fax: 418.847.4937
-71.25975,46.711708,Charny Golf Club 2441 Ave de Rotonde Charny; Quebec;Canada; G6X 2N2; Holes: 18 Type: Public Phone: 418.832.4432 Fax: 418.832.4775
-75.828491,45.554173,Club de Golf Larrimac Rural Route 1 Chelsea; Quebec;Canada; G0X 1N0; Holes: 9 Type: Semi-Private Phone: 819.827.1506 Fax: 819.827.4312
-75.81424,45.498898,Dunderosa Golf Course 11 Notch Rd Chelsea; Quebec;Canada; J0X 1N0; Holes: 18 Type: Public Phone: 819.827.1349 Fax: 613.831.0668
-74.380096,49.915482,Club de Golf Chibougamau 130 Rue Des Forces Armees Chibougamau; Quebec;Canada; G8P 2K5; Holes: 9 Type: Semi-Private Phone: 418.748.4709 Fax: 418.748.6734
-71.086586,48.379002,Club de Golf Chicoutimi 2743 Talbot Blvd Chicoutimi; Quebec;Canada; G7H 5C8; Holes: 18 Type: Semi-Private Phone: 418.549.2018 Fax: 418.549.8377
-66.617233,50.171024,Club de Golf Ste Marguerite 19 Town St Clark City; Quebec;Canada; G0G 1H0; Holes: 18 Type: Semi-Private Phone: 418.583.2844 Fax: 418.583.2622
-71.807251,45.18483,Club de Golf de Coaticook Merrill St Coaticook; Quebec;Canada; J1A 2S8; Holes: 18 Type: Semi-Private Phone: 819.849.4988 Fax: 819.849.4988
-74.194565,45.316299,Club de Golf Riviere Rouge 169 Route 201 Coteau Du Lac; Quebec;Canada; J0P 1B0; Holes: 18 Type: Public Phone: 450.763.2200 Fax: 450.763.0516
-71.228378,46.805702,Club de Golf Le Castor BFC Bal Cartier Courcellette; Quebec;Canada; G0A 4Z0; Holes: 18 Type: Military Phone: 418.844.3272 Fax: 418.844.3625
-72.825996,45.219883,Club de Golf Cowansville 225 Golf Ave Cowansville; Quebec;Canada; J2K 3H1; Holes: 18 Type: Semi-Private Phone: 450.263.3131 Fax: 450.266.1477
-73.509262,45.980476,Club de Golf Crabtree 1039 Archambault Crabtree; Quebec;Canada; J0K 1B0; Holes: 18 Type: Semi-Private Phone: 450.754.2662 Fax: 450.754.3704
-72.214645,48.873913,Club de Golf Dolbeau 42 Ave Jean Dolbeau Dolbeau; Quebec;Canada; G8L 2L9; Holes: 9 Type: Semi-Private Phone: 418.276.5343 Fax: 418.276.5343
-72.392036,46.417728,Club de Golf Donnacona 359 Notre Dame Donnaconna; Quebec;Canada; G0A 1T0; Holes: 9 Type: Semi-Private Phone: 418.285.1771 Fax: 418.285.0071
-72.50059,45.89923,Club de Golf & Curling de Drummondville 400 Ch du Golf CP 324 Drummondville; Quebec;Canada; J2B 6W3; Holes: 18 Type: Semi-Private Phone: 819.472.7093 Fax: 819.478.5779
-72.482536,45.878929,Club de Golf Heriot Drummondville; Quebec;Canada; J2B 6V4; Holes: 18 Type: Semi-Private Phone: 819.398.7032 Fax: 819.398.6378
-76.12323,45.685989,Pontiac Golf Course Rural Route 1 Duclos; Quebec;Canada; J0X 1S0; Holes: 9 Type: Semi-Private Phone: 819.456.2716 Fax: 819.456.2716
-74.325279,45.665989,Dunany Country Club 2033 Dunany Rd Dunany; Quebec;Canada; J8H 3W8; Holes: 9 Type: Private Phone: 450.562.4885
-79.230995,48.507023,Beattie Golf Club 102 Principale Duparquet; Quebec;Canada; J0Z 1W0; Holes: 27 Type: Semi-Private Phone: 819.948.2277 Fax: 819.333.3890
-74.314095,45.005093,Club de Golf Trout River 2222 Chemin Watson Elgin Elgin; Quebec;Canada; G0S 1A0; Holes: 9 Type: Semi-Private Phone: 450.264.2272
-61.946903,47.363564,Club de Golf des Iles 321 Ch Boisville O Etang Du Nord; Quebec;Canada; G0B 1E0; Holes: 9 Type: Public Phone: 418.986.3665 Fax: 418.986.3140
-72.950195,45.256973,Club de Golf de Farnham 55 du Golf Farnham; Quebec;Canada; J2N 2R4; Holes: 18 Type: Semi-Private Phone: 450.293.3171 Fax: 450.293.5602
-76.66507,45.602711,Pontefract Golf Club 35 Terry Fox Dr Fort Coulonge; Quebec;Canada; J0X 1V0; Holes: 9 Type: Semi-Private Phone: 819.683.3308
-70.817429,46.47086,Club de Golf Dorchester Route 275 N CP 88 Frampton; Quebec;Canada; G0R 1M0; Holes: 18 Type: Semi-Private Phone: 418.479.5589 Fax: 418.479.5418
-64.382629,48.794659,Club De Golf Du Fort Prevel Gaspe; Quebec;Canada; G0C 1R0; Holes: N/A Type: Semi-Private Phone: 418.368.6248
-75.814217,45.398853,Club de Golf Tecumseh 5 Ave du Golf Gatineau; Quebec;Canada; J8P 6J2; Holes: 18 Type: Semi-Private Phone: 819.663.4460 Fax: 819.663.1432
-75.706673,45.477009,Club de Golf Touraine 312 Tache Rd Gatineau; Quebec;Canada; J8T 4Y6; Holes: 18 Type: Public Phone: 819.827.1882 Fax: 819.827.4231
-71.380692,46.865742,Club de Golf Bencancour 3625 Albatros Gentilly; Quebec;Canada; G0X 1C0; Holes: 18 Type: Public Phone: 819.298.3131 Fax: 819.298.3030
-72.238358,45.137768,Inverugie Golf Club Inc. 211 McGowan Rd Georgeville; Quebec;Canada; J0B 1T0; Holes: 9 Type: Semi-Private Phone: 819.843.7758 Fax: 819.843.6344
-72.719528,45.394665,Club de Golf Miner 155 Lyman Granby; Quebec;Canada; J2G 8E5; Holes: 9 Type: Semi-Private Phone: 450.372.4462 Fax: 450.378.5684
-72.680969,45.361897,Club de Golf Les Cedres 669 Coupland Granby; Quebec;Canada; J2G 9J6; Holes: 21 Type: Public Phone: 450.372.0167 Fax: 450.372.0309
-72.683342,46.621395,Club de Golf Grand Mere 1 Chemin du Golf Ave Grand Mere; Quebec;Canada; G9T 2E8; Holes: 18 Type: Semi-Private Phone: 819.538.3560 Fax: 819.538.9010
-68.070824,48.657104,Golf de La Pointe 416 Route 132 Grand Metis; Quebec;Canada; G0J 1Z0; Holes: 9 Type: Public Phone: 418.775.8522 Fax: 418.775.8522
-74.149429,45.465069,Club de Golf Harwood Golf Course 3900 Rte 342 Harwood Hudson; Quebec;Canada; J0P 1H0; Holes: 9 Type: Semi-Private Phone: 450.458.5612
-74.149429,45.465069,Como Golf Club Harwood Blvd Hudson; Quebec;Canada; J0P 1H0; Holes: 9 Type: Private Phone: 450.458.7541
-74.16085,45.45404,Whitlock Golf & Country Club 128 St Charles Hudson Heights; Quebec;Canada; J0P 1J0; Holes: 18 Type: Private Phone: 450.458.4012 Fax: 450.458.0857
-75.74897,45.473537,Club de Golf Le Dome 75 Blvd de La Citadelle Hull; Quebec;Canada; J8Z 3L1; Holes: 18 Type: Public Phone: 819.770.5557 Fax: 819.770.1138
-71.219353,46.812752,Club de Golf Base de Roc 2870 Boul Base de Roc Joilette; Quebec;Canada; J6E 3Z1; Holes: 18 Type: Semi-Private Phone: 450.759.1818 Fax: 450.759.9365
